Login,Contributions,URL,Type,Site Admin,Account Age (days),Total PRs Submitted,Total PRs Merged,Total Issues Opened,Total Repositories Contributed To,Followers,Stars Received,Is Member of Organization
ralphromero,2,https://github.com/ralphromero,User,False,5070,2,2,1,9,1,0,False
SaumyaBhushan,2,https://github.com/SaumyaBhushan,User,False,1519,30,30,6,30,21,15,False
Shauren,2,https://github.com/Shauren,User,False,5371,30,30,30,30,380,133,False
sergei-d,2,https://github.com/sergei-d,User,False,3734,0,0,0,4,0,0,False
Gua-naiko-che,2,https://github.com/Gua-naiko-che,User,False,4071,0,0,0,15,2,0,False
chirontt,2,https://github.com/chirontt,User,False,2127,0,0,0,30,3,40,False
veremenko-y,2,https://github.com/veremenko-y,User,False,4330,0,0,0,22,7,23,False
asfarley,2,https://github.com/asfarley,User,False,4698,0,0,0,30,11,13,False
ADTC,2,https://github.com/ADTC,User,False,4100,0,0,0,30,25,3,False
huangsunyang,2,https://github.com/huangsunyang,User,False,3094,0,0,0,30,6,30,False
kunigaku,2,https://github.com/kunigaku,User,False,4795,0,0,0,30,7,0,False
m08pvv-zz,2,https://github.com/m08pvv-zz,User,False,5017,0,0,0,17,1,0,False
montoner0,2,https://github.com/montoner0,User,False,3492,0,0,0,24,1,11,False
NadyaAverkieva,2,https://github.com/NadyaAverkieva,User,False,3295,0,0,0,0,0,0,False
owerkop,2,https://github.com/owerkop,User,False,3826,0,0,0,13,2,0,False
palver123,2,https://github.com/palver123,User,False,3566,30,30,18,9,1,0,False
seshonaar,2,https://github.com/seshonaar,User,False,3195,2,2,7,3,0,0,False
simonmckenzie,2,https://github.com/simonmckenzie,User,False,3274,16,13,24,1,0,0,False
superlongman,2,https://github.com/superlongman,User,False,5186,1,0,0,3,1,3,False
ulatekh,2,https://github.com/ulatekh,User,False,4970,30,25,17,28,1,3,False
zachesposito,2,https://github.com/zachesposito,User,False,4736,21,13,6,25,7,0,False
Greybird,2,https://github.com/Greybird,User,False,3828,30,30,30,30,16,2,False
dasiths,2,https://github.com/dasiths,User,False,3364,30,30,30,30,83,177,False
bcolaco,2,https://github.com/bcolaco,User,False,4149,3,2,1,5,2,1,False
blazejszuca,2,https://github.com/blazejszuca,User,False,3498,2,2,2,1,0,0,False
BlythMeister,2,https://github.com/BlythMeister,User,False,4906,0,0,0,30,24,44,False
cniweb,2,https://github.com/cniweb,User,False,4540,0,0,0,30,68,24,False
binsys,2,https://github.com/binsys,User,False,5016,0,0,0,30,61,6,False
coreyasmith,2,https://github.com/coreyasmith,User,False,4086,0,0,0,27,32,24,False
andyroyle,2,https://github.com/andyroyle,User,False,4741,0,0,0,30,26,16,False
X-Coder,2,https://github.com/X-Coder,User,False,5243,0,0,0,22,9,3,False
dopry,2,https://github.com/dopry,User,False,5280,0,0,0,30,21,4,False
davidgiga1993,2,https://github.com/davidgiga1993,User,False,4351,0,0,0,30,58,124,False
AOrlov,2,https://github.com/AOrlov,User,False,4991,0,0,0,16,2,1,False
dmitrybozhenok,2,https://github.com/dmitrybozhenok,User,False,3040,4,2,0,9,1,1,False
Dub1shu,2,https://github.com/Dub1shu,User,False,1414,5,5,2,8,3,6,False
NatRavenhill,2,https://github.com/NatRavenhill,User,False,3659,9,9,21,22,10,1,False
alexeiskachykhin,2,https://github.com/alexeiskachykhin,User,False,4479,10,8,15,10,8,28,False
MrJithil,2,https://github.com/MrJithil,User,False,2899,30,30,28,30,12,1,False
matthiaslischka,2,https://github.com/matthiaslischka,User,False,3590,27,21,30,30,13,12,False
lggomez,2,https://github.com/lggomez,User,False,4060,30,30,30,30,72,6,False
yerudako,2,https://github.com/yerudako,User,False,1278,8,5,2,4,8,0,False
Mellbourn,2,https://github.com/Mellbourn,User,False,4648,30,24,30,30,23,2,False
JoanCharmant,2,https://github.com/JoanCharmant,User,False,5010,4,4,23,6,43,95,False
monkeywithacupcake,2,https://github.com/monkeywithacupcake,User,False,3960,0,0,0,30,143,4,False
KvanTTT,2,https://github.com/KvanTTT,User,False,4864,0,0,0,30,202,216,False
ignacioerrico,2,https://github.com/ignacioerrico,User,False,4424,0,0,0,15,5,1,False
deischi,2,https://github.com/deischi,User,False,5358,0,0,0,6,5,0,False
hansfn,2,https://github.com/hansfn,User,False,5734,0,0,0,30,10,1,False
guybark,2,https://github.com/guybark,User,False,3442,0,0,0,30,30,3,False
EdyJ,2,https://github.com/EdyJ,User,False,4011,0,0,0,14,81,1246,False
kunimitaiyoh,1,https://github.com/kunimitaiyoh,User,False,4436,0,0,0,30,7,0,False
silasary,1,https://github.com/silasary,User,False,5494,0,0,0,30,38,2,False
kevmoens,1,https://github.com/kevmoens,User,False,3692,0,0,0,30,15,58,False
FodderMK,1,https://github.com/FodderMK,User,False,4887,0,0,0,19,5,1,False
