pr_number,lines_added,lines_deleted,comments,review_comments,avg_review_comments,state,merged,accepted
25503,7,0,1,0,0.0,closed,False,False
25502,0,1,0,0,0.0,closed,True,True
25501,2,0,11,0,0.0,closed,True,True
25500,0,0,96,0,0.0,closed,False,False
25499,5,0,3,0,0.0,closed,False,False
25498,2,0,0,0,0.0,closed,True,True
25497,0,0,0,0,0.0,closed,True,True
25496,2,0,0,0,0.0,closed,True,True
25495,0,0,0,0,0.0,closed,False,False
25494,6,0,2,0,0.0,closed,True,True
25493,2,0,0,0,0.0,closed,True,True
25492,0,2,0,0,0.0,closed,True,True
25491,1,1,0,0,0.0,closed,True,True
25490,1,1,0,0,0.0,closed,True,True
25489,1,1,0,0,0.0,closed,True,True
25488,1,1,0,1,1.0,closed,False,False
25487,2,1,4,0,0.0,closed,False,False
25486,1,1,0,0,0.0,closed,True,True
25485,26,1,0,0,0.0,closed,False,False
25484,1,1,1,0,0.0,closed,False,False
25483,179,2,160,29,4.142857142857143,closed,False,False
25482,2,0,1,0,0.0,closed,True,True
25481,18,1,1,0,0.0,closed,True,True
25480,1,1,0,0,0.0,closed,True,True
25479,4,2,0,0,0.0,closed,False,False
25478,2,2,0,0,0.0,closed,True,True
25477,0,0,18,0,0.0,closed,True,True
25476,1,0,0,0,0.0,closed,True,True
25475,2,3,0,0,0.0,closed,True,True
25474,1,0,0,0,0.0,closed,True,True
25473,1,1,0,0,0.0,closed,True,True
25472,9,9,0,0,0.0,closed,True,True
25471,7,12,0,0,0.0,closed,True,True
25470,1,0,1,0,0.0,closed,False,False
25469,2,0,0,0,0.0,closed,False,False
25468,2,0,0,0,0.0,closed,True,True
25467,1,0,2,0,0.0,closed,True,True
25466,1,0,0,0,0.0,closed,True,True
25465,1,0,0,0,0.0,closed,True,True
25464,3,0,6,0,0.0,closed,False,False
25463,1,0,1,0,0.0,closed,True,True
25462,10,10,1,0,0.0,closed,False,False
25461,3,3,0,0,0.0,closed,True,True
25460,1,1,0,0,0.0,closed,True,True
25459,28,0,0,0,0.0,closed,True,True
25458,28,0,0,0,0.0,closed,True,True
25457,3,0,0,0,0.0,closed,True,True
25456,1,0,0,0,0.0,closed,True,True
25455,1,0,0,0,0.0,closed,True,True
25454,2,2,0,0,0.0,closed,True,True
25453,1,0,0,0,0.0,closed,True,True
25452,2,1,0,0,0.0,closed,True,True
25451,9,0,8,0,0.0,closed,False,False
25450,3,0,1,0,0.0,closed,False,False
25449,1,0,0,0,0.0,closed,True,True
25448,1,0,0,0,0.0,closed,True,True
25447,2,1,0,0,0.0,closed,True,True
25446,1,0,0,0,0.0,closed,True,True
25445,1,1,0,0,0.0,closed,True,True
25444,29,0,0,0,0.0,closed,False,False
25443,1,0,0,0,0.0,closed,False,False
25442,122,123,1,0,0.0,closed,True,True
25441,1,1,0,0,0.0,closed,True,True
25440,1,0,1,0,0.0,closed,False,False
25439,25,50,0,0,0.0,closed,True,True
25438,1,0,0,0,0.0,closed,True,True
25437,2,0,0,0,0.0,closed,True,True
25436,2,0,0,0,0.0,closed,True,True
25435,1,0,0,0,0.0,closed,True,True
25434,1,0,0,0,0.0,closed,True,True
25433,4,0,3,0,0.0,closed,False,False
25432,2,2,1,0,0.0,closed,True,True
25431,3,2,0,0,0.0,closed,True,True
25430,1,1,0,0,0.0,closed,False,False
25429,2,0,0,0,0.0,closed,True,True
25428,2,0,0,0,0.0,closed,False,False
25427,1,0,2,0,0.0,closed,True,True
25426,4,0,0,0,0.0,closed,True,True
25425,0,0,0,0,0.0,closed,True,True
25424,1,1,0,0,0.0,closed,False,False
25423,1,1,0,0,0.0,closed,False,False
25422,2,1,2,0,0.0,closed,True,True
25421,2,2,0,0,0.0,closed,True,True
25420,0,1,4,0,0.0,closed,True,True
25419,1,0,5,0,0.0,closed,True,True
25418,1,0,1,0,0.0,closed,False,False
25417,4,0,82,1,1.0,closed,False,False
25416,2,1,0,0,0.0,closed,True,True
25414,1,0,0,0,0.0,closed,True,True
25413,1,1,1,0,0.0,closed,False,False
25412,5,3,32,0,0.0,closed,True,True
25411,2,1,0,0,0.0,closed,True,True
25410,1,1,1,0,0.0,closed,False,False
25409,0,0,1,0,0.0,closed,True,True
25408,105,0,4,0,0.0,closed,False,False
25407,1,0,1,0,0.0,closed,True,True
25406,1,0,1,0,0.0,closed,False,False
25405,2,1,1,0,0.0,closed,False,False
25404,1,1,1,0,0.0,closed,False,False
25403,1,1,1,0,0.0,closed,False,False
25402,128,0,10,0,0.0,closed,False,False
25401,1,1,0,0,0.0,closed,False,False
25400,4,3,0,0,0.0,closed,False,False
25399,0,3,23,0,0.0,closed,True,True
25398,0,3,31,0,0.0,closed,True,True
25397,12,12,0,0,0.0,closed,True,True
25396,1,1,0,0,0.0,closed,False,False
25395,0,0,38,0,0.0,closed,False,False
25394,2,0,0,0,0.0,closed,True,True
25393,2,2,1,0,0.0,closed,False,False
25392,1,1,1,0,0.0,closed,False,False
25391,2,2,0,0,0.0,closed,True,True
25390,2,0,0,0,0.0,closed,True,True
25389,5,5,0,0,0.0,closed,False,False
25388,1,1,0,0,0.0,closed,True,True
25387,3,0,0,0,0.0,closed,True,True
25386,1,1,0,0,0.0,closed,True,True
25385,1,1,0,0,0.0,closed,True,True
25384,1,1,0,0,0.0,closed,True,True
25383,1,2,0,0,0.0,closed,True,True
25382,2,1,1,0,0.0,closed,True,True
25381,1,0,0,0,0.0,closed,True,True
25380,1,0,2,0,0.0,closed,True,True
25379,3,0,0,0,0.0,closed,True,True
25378,1,0,0,0,0.0,closed,True,True
25377,1,0,0,0,0.0,closed,True,True
25376,24,16,0,0,0.0,closed,True,True
25375,2,1,1,0,0.0,closed,False,False
25374,8,7,0,0,0.0,closed,True,True
25373,1,1,1,0,0.0,closed,True,True
25372,101,0,0,0,0.0,closed,True,True
25371,2,1,0,0,0.0,closed,True,True
25370,40,0,8,0,0.0,closed,True,True
25369,0,0,1,0,0.0,closed,True,True
25368,1,0,9,0,0.0,closed,True,True
25367,0,0,0,0,0.0,closed,False,False
25366,1,0,0,0,0.0,closed,True,True
25365,1,1,0,0,0.0,closed,True,True
25364,1,0,0,0,0.0,closed,True,True
25363,2,0,0,0,0.0,closed,False,False
25362,17,17,3,0,0.0,closed,False,False
25361,3,0,0,0,0.0,closed,False,False
25360,48,0,4,0,0.0,closed,True,True
25359,1,0,2,0,0.0,closed,True,True
25358,1,0,0,0,0.0,closed,True,True
25357,1,0,0,0,0.0,closed,True,True
25356,1,1,0,0,0.0,closed,True,True
25355,1,0,0,0,0.0,closed,False,False
25354,2,2,1,0,0.0,closed,True,True
25353,1,1,1,0,0.0,closed,False,False
25352,5,2,1,0,0.0,closed,True,True
25351,4,0,16,0,0.0,closed,False,False
25350,262,0,1,0,0.0,closed,False,False
25349,1,1,0,0,0.0,closed,True,True
25348,3,1,1,0,0.0,closed,False,False
25347,0,3,1,0,0.0,closed,False,False
25346,2,0,0,0,0.0,closed,True,True
25345,2,0,1,0,0.0,closed,True,True
25344,2,0,1,0,0.0,closed,False,False
25343,1,0,0,1,0.25,closed,True,True
25342,2,0,0,0,0.0,closed,True,True
25341,1,0,0,0,0.0,closed,True,True
25340,0,1,13,0,0.0,closed,False,False
25339,1,1,2,0,0.0,closed,True,True
25338,1,1,1,0,0.0,closed,False,False
25337,3,1,0,0,0.0,closed,True,True
25336,1,0,0,0,0.0,closed,True,True
25335,1,0,1,0,0.0,closed,False,False
25334,8,0,0,0,0.0,closed,True,True
25333,1,0,3,0,0.0,closed,True,True
25332,2,0,0,0,0.0,closed,True,True
25331,0,0,1,0,0.0,closed,False,False
25330,1,0,0,0,0.0,closed,True,True
25329,5,0,2,0,0.0,closed,False,False
25328,1,0,0,0,0.0,closed,False,False
25327,1,0,1,0,0.0,closed,False,False
25326,1,0,0,0,0.0,closed,False,False
25325,1,0,0,0,0.0,closed,True,True
25324,1,0,1,0,0.0,closed,False,False
25323,1,0,1,0,0.0,closed,False,False
25322,40,0,14,0,0.0,closed,True,True
25321,31,35,0,0,0.0,closed,False,False
25320,1,1,25,0,0.0,closed,False,False
25319,77,24,0,0,0.0,closed,True,True
25318,1,1,2,0,0.0,closed,False,False
25317,2,0,1,0,0.0,closed,True,True
25316,2,0,0,0,0.0,closed,True,True
25315,116,92,0,0,0.0,closed,False,False
25314,1,0,0,0,0.0,closed,True,True
25313,1,0,0,0,0.0,closed,True,True
25312,1,1,0,0,0.0,closed,True,True
25311,1,1,0,0,0.0,closed,True,True
25310,1,1,4,0,0.0,closed,True,True
25309,1,0,0,0,0.0,closed,True,True
25308,1,0,7,0,0.0,closed,True,True
25307,1,0,0,0,0.0,closed,True,True
25306,1,0,0,0,0.0,closed,True,True
25305,0,1,1,0,0.0,closed,False,False
25304,1,0,2,0,0.0,closed,True,True
25303,1,0,0,0,0.0,closed,False,False
25302,2,0,2,0,0.0,closed,False,False
25301,1,0,0,0,0.0,closed,True,True
25300,1,0,2,0,0.0,closed,False,False
25299,1,1,3,0,0.0,closed,False,False
25298,3,0,0,0,0.0,closed,True,True
25297,1,0,1,0,0.0,closed,True,True
25296,1,1,0,0,0.0,closed,True,True
25295,1,1,4,0,0.0,closed,False,False
25294,1,0,0,0,0.0,closed,False,False
25293,18,18,2,0,0.0,closed,True,True
25292,1,0,0,0,0.0,closed,True,True
25291,1,1,0,0,0.0,closed,True,True
25290,1,0,0,0,0.0,closed,True,True
25289,1,0,0,0,0.0,closed,True,True
25288,7,7,0,0,0.0,closed,False,False
25287,2,0,4,0,0.0,closed,False,False
25286,1,0,1,0,0.0,closed,False,False
25285,1,0,0,0,0.0,closed,True,True
25284,2,2,0,0,0.0,closed,True,True
25283,1,1,0,0,0.0,closed,True,True
25282,1,0,0,0,0.0,closed,True,True
25281,1,0,0,0,0.0,closed,True,True
25280,1,1,1,0,0.0,closed,True,True
25279,1,0,0,0,0.0,closed,True,True
25278,2,0,0,0,0.0,closed,True,True
25277,1,0,1,0,0.0,closed,True,True
25276,3,0,0,0,0.0,closed,True,True
25275,1,1,1,0,0.0,closed,False,False
25274,1,0,0,0,0.0,closed,False,False
25273,1,0,0,0,0.0,closed,True,True
25272,6,0,5,0,0.0,closed,False,False
25271,1,1,0,0,0.0,closed,False,False
25270,1,0,1,0,0.0,closed,True,True
25269,3,1,0,0,0.0,closed,True,True
25268,1,0,2,0,0.0,closed,True,True
25267,1,0,5,0,0.0,closed,False,False
25266,1,1,0,0,0.0,closed,False,False
25265,57,0,4,0,0.0,closed,True,True
25264,63,0,0,0,0.0,closed,False,False
25263,1,1,0,0,0.0,closed,True,True
25262,1,0,0,0,0.0,closed,True,True
25261,23,0,0,0,0.0,closed,True,True
25260,1,0,0,0,0.0,closed,True,True
25259,1,0,0,0,0.0,closed,True,True
25258,2,2,0,0,0.0,closed,True,True
25257,1,0,0,0,0.0,closed,True,True
25256,75,0,1,0,0.0,closed,True,True
25255,1,0,3,0,0.0,closed,False,False
25254,1,0,0,0,0.0,closed,True,True
25253,1,0,0,0,0.0,closed,True,True
25252,1,0,5,0,0.0,closed,False,False
25251,1,0,1,0,0.0,closed,True,True
25250,3,5,0,0,0.0,closed,True,True
25249,3,5,0,0,0.0,closed,False,False
25248,6,6,0,0,0.0,closed,True,True
25247,41,0,13,0,0.0,closed,False,False
25246,1,1,2,0,0.0,closed,True,True
25245,37,4,12,0,0.0,closed,True,True
25244,3,0,0,0,0.0,closed,True,True
25243,2,0,0,0,0.0,closed,True,True
25241,1,1,2,0,0.0,closed,True,True
25240,3,0,0,0,0.0,closed,True,True
25239,1,1,0,0,0.0,closed,True,True
25238,25,0,5,0,0.0,closed,False,False
25237,1,0,0,0,0.0,closed,True,True
25236,1,0,0,0,0.0,closed,True,True
25235,0,46,0,0,0.0,closed,False,False
25234,12,0,0,0,0.0,closed,False,False
25233,3,4,0,0,0.0,closed,True,True
25232,2,3,0,0,0.0,closed,False,False
25231,1,1,0,0,0.0,closed,False,False
25230,5,0,0,0,0.0,closed,True,True
25229,1,0,0,0,0.0,closed,True,True
25228,0,0,0,0,0.0,closed,True,True
25227,2,0,0,0,0.0,closed,True,True
25226,3,3,2,0,0.0,closed,True,True
25225,1,0,0,0,0.0,closed,True,True
25224,6,6,0,0,0.0,closed,True,True
25223,1,1,1,0,0.0,closed,True,True
25221,3,2,1,0,0.0,closed,True,True
25220,1,0,2,0,0.0,closed,False,False
25219,33,0,2,0,0.0,closed,True,True
25218,4,0,0,0,0.0,closed,True,True
25217,3,0,0,0,0.0,closed,True,True
25216,1,1,0,0,0.0,closed,True,True
25215,1,1,19,0,0.0,closed,True,True
25214,1,1,0,0,0.0,closed,False,False
25213,1,0,0,0,0.0,closed,True,True
25212,2,0,1,0,0.0,closed,False,False
25211,1,1,1,0,0.0,closed,False,False
25210,103,0,0,0,0.0,closed,True,True
25209,1,1,0,0,0.0,closed,False,False
25208,1,1,0,0,0.0,closed,False,False
25207,1,1,1,0,0.0,closed,False,False
25206,1,1,0,0,0.0,closed,False,False
25205,1,0,1,0,0.0,closed,True,True
25204,1,0,0,0,0.0,closed,False,False
25203,1,0,2,0,0.0,closed,True,True
25202,1,0,2,0,0.0,closed,True,True
25201,1,0,0,0,0.0,closed,True,True
25200,71,0,1,0,0.0,closed,True,True
25199,1,0,0,0,0.0,closed,True,True
25198,16,0,72,0,0.0,closed,False,False
25197,25,0,5,0,0.0,closed,True,True
25196,2,9,0,0,0.0,closed,True,True
25195,1,0,6,0,0.0,closed,False,False
25194,10,8,0,0,0.0,closed,False,False
25193,1,0,0,0,0.0,closed,True,True
25192,21,20,0,0,0.0,closed,True,True
25191,1,0,1,0,0.0,closed,False,False
25190,0,1,0,0,0.0,closed,True,True
25189,5,0,0,0,0.0,closed,True,True
25188,24,0,2,0,0.0,closed,True,True
25186,1,0,1,0,0.0,closed,True,True
25185,1,0,0,0,0.0,closed,True,True
25184,47,0,0,0,0.0,closed,False,False
25183,87,27,0,0,0.0,closed,True,True
25182,38,13,1,0,0.0,closed,True,True
25181,1,0,0,0,0.0,closed,False,False
25180,1,0,0,0,0.0,closed,False,False
25179,2,0,0,0,0.0,closed,True,True
25178,627,0,1,0,0.0,closed,True,True
25177,1,0,0,0,0.0,closed,True,True
25176,1,16,0,0,0.0,closed,False,False
25175,0,1,0,0,0.0,closed,True,True
25174,1,1,0,0,0.0,closed,True,True
25173,0,4,2,0,0.0,closed,False,False
25172,1,0,0,0,0.0,closed,True,True
25171,789,45,0,0,0.0,closed,False,False
25170,364,0,0,0,0.0,closed,False,False
25169,26,18,0,0,0.0,closed,True,True
25168,1,1,0,0,0.0,closed,True,True
25166,2,0,0,0,0.0,closed,True,True
25165,2,0,1,0,0.0,closed,False,False
25164,9,9,1,0,0.0,closed,True,True
25163,1,0,2,0,0.0,closed,False,False
25162,1,0,2,0,0.0,closed,True,True
25161,5,0,0,0,0.0,closed,False,False
25160,3,3,0,0,0.0,closed,True,True
25159,1,0,0,0,0.0,closed,True,True
25158,15,0,0,0,0.0,closed,True,True
25157,1,0,0,0,0.0,closed,True,True
25156,1,0,0,0,0.0,closed,True,True
25155,2,1,0,0,0.0,closed,False,False
25154,0,0,0,0,0.0,closed,True,True
25153,1,16,0,0,0.0,closed,False,False
25152,2,2,0,0,0.0,closed,False,False
25151,1,1,0,0,0.0,closed,True,True
25150,0,2,1,0,0.0,closed,True,True
25149,3654,0,0,0,0.0,closed,True,True
25148,1,1,0,0,0.0,closed,True,True
25147,0,0,0,0,0.0,closed,True,True
25146,1,1,0,0,0.0,closed,True,True
25145,1,0,1,0,0.0,closed,False,False
25144,1,0,1,0,0.0,closed,False,False
25143,1,1,0,0,0.0,closed,True,True
25142,2,2,0,0,0.0,closed,True,True
25141,1,1,0,0,0.0,closed,True,True
25140,2,0,10,0,0.0,closed,True,True
25139,70,24,0,0,0.0,closed,True,True
25138,1,0,0,0,0.0,closed,True,True
25137,2,2,0,0,0.0,closed,True,True
25136,16,0,2,0,0.0,closed,False,False
25135,1,0,4,0,0.0,closed,True,True
25133,1,0,1,0,0.0,closed,True,True
25132,1,0,1,0,0.0,closed,True,True
25131,0,1,1,0,0.0,closed,True,True
25130,2,1,0,0,0.0,closed,True,True
25129,1,1,0,0,0.0,closed,True,True
25128,2,0,0,0,0.0,closed,False,False
25127,3,3,0,0,0.0,closed,True,True
25125,42,0,7,0,0.0,closed,False,False
25124,2,3,1,0,0.0,closed,False,False
25123,1,1,0,0,0.0,closed,True,True
25122,1,1,0,0,0.0,closed,True,True
25121,1,1,1,0,0.0,closed,True,True
25120,6,1,1,0,0.0,closed,False,False
25119,1,0,1,0,0.0,closed,False,False
25118,0,0,0,0,0.0,closed,True,True
25117,155,179,0,0,0.0,closed,True,True
25116,2,0,2,0,0.0,closed,True,True
25115,7,6,0,0,0.0,closed,True,True
25114,1,1,0,0,0.0,closed,False,False
25113,2,0,4,0,0.0,closed,False,False
25112,2,0,2,0,0.0,closed,False,False
25111,1,1,0,0,0.0,closed,True,True
25110,1,1,0,0,0.0,closed,True,True
25109,1,0,1,0,0.0,closed,True,True
25108,5,0,0,0,0.0,closed,False,False
25107,1,6,0,0,0.0,closed,True,True
25106,24,0,1,0,0.0,closed,True,True
25105,1,0,0,0,0.0,closed,True,True
25104,10,0,17,0,0.0,closed,False,False
25103,3,1,0,0,0.0,closed,False,False
25102,1,0,0,0,0.0,closed,False,False
25101,9,9,0,0,0.0,closed,True,True
25100,29,0,0,0,0.0,closed,False,False
25099,2,2,0,0,0.0,closed,True,True
25098,0,0,3,0,0.0,closed,False,False
25097,4,3,0,0,0.0,closed,True,True
25096,1,1,5,0,0.0,closed,True,True
25095,3,0,7,0,0.0,closed,False,False
25094,0,1,18,0,0.0,closed,True,True
25093,0,10300,45,0,0.0,closed,False,False
25092,1,0,0,0,0.0,closed,False,False
25091,11,2,0,0,0.0,closed,True,True
25090,1,1,0,0,0.0,closed,True,True
25089,2,3,1,0,0.0,closed,False,False
25088,1,0,0,0,0.0,closed,True,True
25087,1,0,3,0,0.0,closed,True,True
25086,8,8,0,0,0.0,closed,True,True
25085,107,0,7,0,0.0,closed,False,False
25084,2,0,1,0,0.0,closed,True,True
25083,3,3,0,0,0.0,closed,False,False
25082,1,2,0,0,0.0,closed,False,False
25081,5,5,0,0,0.0,closed,True,True
25080,1,1,0,0,0.0,closed,True,True
25079,4,4,0,0,0.0,closed,True,True
25078,1,0,6,0,0.0,closed,False,False
25077,5,0,0,0,0.0,closed,False,False
25076,3,3,0,0,0.0,closed,True,True
25075,1,0,1,0,0.0,closed,False,False
25074,2,1,0,0,0.0,closed,True,True
25073,2,2,0,0,0.0,closed,True,True
25072,1,0,0,0,0.0,closed,True,True
25071,2,0,11,0,0.0,closed,True,True
25070,5,6,0,0,0.0,closed,True,True
25069,4,4,3,0,0.0,closed,False,False
25068,2,4,0,0,0.0,closed,True,True
25067,2,0,0,0,0.0,closed,True,True
25066,10,11,1,0,0.0,closed,True,True
25065,2,0,0,0,0.0,closed,False,False
25064,2,0,0,0,0.0,closed,True,True
25063,1,0,0,0,0.0,closed,True,True
25062,2,0,0,0,0.0,closed,True,True
25061,2,0,1,0,0.0,closed,False,False
25060,2,0,0,0,0.0,closed,False,False
25059,2,0,3,0,0.0,closed,True,True
25058,2,0,0,0,0.0,closed,True,True
25057,2,2,0,0,0.0,closed,True,True
25056,1,0,0,0,0.0,closed,False,False
25055,13,13,0,0,0.0,closed,True,True
25054,1,0,0,0,0.0,closed,True,True
25053,1,0,2,0,0.0,closed,True,True
25052,1,1,0,0,0.0,closed,True,True
25051,1,0,0,0,0.0,closed,True,True
25050,72,0,3,0,0.0,closed,False,False
25049,1,0,0,0,0.0,closed,True,True
25048,1,0,0,0,0.0,closed,True,True
25047,2,1,0,0,0.0,closed,True,True
25046,1,1,0,0,0.0,closed,True,True
25045,1,1,0,0,0.0,closed,False,False
25044,1,0,1,0,0.0,closed,False,False
25043,1,0,0,0,0.0,closed,False,False
25042,2,0,0,0,0.0,closed,True,True
25041,1,0,1,0,0.0,closed,False,False
25040,1,1,0,0,0.0,closed,False,False
25039,1,0,0,0,0.0,closed,False,False
25038,1,0,0,0,0.0,closed,True,True
25037,1,0,0,0,0.0,closed,True,True
25036,1,0,0,0,0.0,closed,True,True
25035,22,0,1,0,0.0,closed,False,False
25034,1,0,3,0,0.0,closed,False,False
25033,1,0,0,0,0.0,closed,True,True
25032,1,0,1,0,0.0,closed,True,True
25031,2,1,0,0,0.0,closed,False,False
25030,4,1,5,0,0.0,closed,False,False
25029,67,66,2,0,0.0,closed,False,False
25028,3,2,0,2,0.3333333333333333,closed,True,True
25027,1,0,1,0,0.0,closed,True,True
25026,1,0,0,0,0.0,closed,False,False
25025,1,0,0,0,0.0,closed,True,True
25024,3,3,3,0,0.0,closed,True,True
25023,0,1,0,0,0.0,closed,True,True
25022,2,1,6,0,0.0,closed,True,True
25021,25,27,0,1,0.3333333333333333,closed,False,False
25020,7,7,0,0,0.0,closed,True,True
25019,3,0,0,0,0.0,closed,True,True
25018,1,0,0,0,0.0,closed,False,False
25017,1,0,0,0,0.0,closed,False,False
25016,1,0,0,0,0.0,closed,False,False
25015,1,0,0,0,0.0,closed,True,True
25014,1,0,0,0,0.0,closed,True,True
25013,1,1,1,0,0.0,closed,True,True
25012,11,11,2,0,0.0,closed,False,False
25011,8,1,0,0,0.0,closed,True,True
25010,6,2,0,0,0.0,closed,True,True
25009,1,1,0,0,0.0,closed,True,True
25008,6,2,1,0,0.0,closed,False,False
25007,2,0,1,0,0.0,closed,False,False
25006,116,76,0,0,0.0,closed,True,True
25005,2,0,0,0,0.0,closed,True,True
25004,1,1,0,0,0.0,closed,False,False
25003,16,0,5,0,0.0,closed,False,False
25002,1,1,0,0,0.0,closed,True,True
25001,1,1,0,0,0.0,closed,False,False
25000,1,0,0,0,0.0,closed,True,True
24999,1,1,0,0,0.0,closed,True,True
24998,1,1,0,0,0.0,closed,True,True
24997,0,2,1,0,0.0,closed,True,True
24996,0,0,6,0,0.0,closed,True,True
24995,1,1,1,0,0.0,closed,True,True
24994,1,0,11,0,0.0,closed,False,False
24993,1,0,0,0,0.0,closed,False,False
24992,0,2,0,0,0.0,closed,True,True
24991,1,0,0,0,0.0,closed,True,True
24990,1,1,0,0,0.0,closed,True,True
24989,7,0,4,0,0.0,closed,False,False
24988,1,1,0,0,0.0,closed,True,True
24987,1,0,1,0,0.0,closed,True,True
24985,1,0,0,0,0.0,closed,True,True
24984,2,0,34,0,0.0,closed,False,False
24983,2,0,0,0,0.0,closed,False,False
24982,1,0,0,0,0.0,closed,False,False
24981,1,0,1,0,0.0,closed,False,False
24980,1,0,6,0,0.0,closed,False,False
24979,2,2,1,0,0.0,closed,True,True
24978,2,0,0,0,0.0,closed,True,True
24977,1,0,0,0,0.0,closed,True,True
24976,0,34,0,0,0.0,closed,False,False
24975,8,8,0,0,0.0,closed,True,True
24974,3,1,5,0,0.0,closed,True,True
24973,8,5,0,0,0.0,closed,False,False
24972,1,1,24,0,0.0,closed,False,False
24971,0,0,0,0,0.0,closed,True,True
24970,1,1,0,0,0.0,closed,True,True
24969,2,0,0,0,0.0,closed,False,False
24968,3,2,1,1,0.5,closed,False,False
24967,40,38,2,0,0.0,closed,True,True
24966,1,0,1,0,0.0,closed,False,False
24965,52,0,3,2,2.0,closed,False,False
24964,1,0,0,0,0.0,closed,False,False
24963,1,0,0,0,0.0,closed,True,True
24962,1,0,0,0,0.0,closed,False,False
24961,1,0,5,0,0.0,closed,False,False
24960,1,1,2,0,0.0,closed,True,True
24959,1,1,0,0,0.0,closed,True,True
24958,1,1,0,0,0.0,closed,True,True
24957,1,0,0,0,0.0,closed,True,True
24956,1,0,1,0,0.0,closed,True,True
24955,159,0,15,0,0.0,closed,False,False
24954,9,4,0,0,0.0,closed,False,False
24953,2,2,2,0,0.0,closed,True,True
24952,3,3,0,0,0.0,closed,True,True
24951,1,0,0,0,0.0,closed,True,True
24950,1,1,0,0,0.0,closed,True,True
24949,0,0,0,0,0.0,closed,True,True
24948,1,0,0,0,0.0,closed,True,True
24947,1,1,0,0,0.0,closed,True,True
24946,1,0,0,0,0.0,closed,True,True
24945,1,0,0,0,0.0,closed,True,True
24944,1,1,2,0,0.0,closed,False,False
24943,16,15,0,0,0.0,closed,True,True
24942,0,0,2,0,0.0,closed,True,True
24941,12,11,0,0,0.0,closed,True,True
24940,1,0,0,0,0.0,closed,True,True
24939,1,0,0,0,0.0,closed,True,True
24938,1,1,0,0,0.0,closed,False,False
24937,1,1,1,0,0.0,closed,True,True
24936,0,0,2,0,0.0,closed,False,False
24935,1,0,2,0,0.0,closed,False,False
24934,3,3,0,0,0.0,closed,True,True
24933,7,0,0,0,0.0,closed,True,True
24932,1,0,0,0,0.0,closed,True,True
24931,1,1,0,0,0.0,closed,True,True
24930,17,3,1,0,0.0,closed,False,False
24929,1,0,1,0,0.0,closed,True,True
24928,2,0,0,0,0.0,closed,True,True
24927,1,1,0,0,0.0,closed,True,True
24926,1,0,0,0,0.0,closed,True,True
24925,8,8,0,0,0.0,closed,True,True
24924,11,0,0,0,0.0,closed,False,False
24923,0,1,0,0,0.0,closed,True,True
24922,1,1,0,0,0.0,closed,False,False
24921,1,0,2,0,0.0,closed,False,False
24920,2,1,0,0,0.0,closed,True,True
24919,15,0,26,0,0.0,closed,False,False
24918,22,8,3,0,0.0,closed,True,True
24917,7,3,0,0,0.0,closed,True,True
24916,13,4,1,0,0.0,closed,False,False
24915,103,0,3,0,0.0,closed,True,True
24914,4,1,1,0,0.0,closed,True,True
24913,1,0,0,0,0.0,closed,True,True
24912,1,1,0,0,0.0,closed,True,True
24911,3,4,1,0,0.0,closed,True,True
24910,3,1,0,0,0.0,closed,True,True
24909,1,0,4,0,0.0,closed,True,True
24908,1,0,1,0,0.0,closed,True,True
24907,22,10,0,0,0.0,closed,False,False
24906,1,0,16,0,0.0,closed,False,False
24905,2,1,0,0,0.0,closed,True,True
24904,29,0,590,0,0.0,closed,False,False
24903,0,0,0,0,0.0,closed,True,True
24902,17,0,1,0,0.0,closed,False,False
24901,2,0,0,0,0.0,closed,True,True
24900,1,0,2,0,0.0,closed,True,True
24899,0,1,0,0,0.0,closed,True,True
24898,1,1,0,0,0.0,closed,True,True
24897,10,0,0,0,0.0,closed,True,True
24896,1,0,0,0,0.0,closed,True,True
24895,4,10,1,0,0.0,closed,False,False
24894,0,51,0,0,0.0,closed,True,True
24893,29,0,21,0,0.0,closed,False,False
24892,3,3,0,0,0.0,closed,True,True
24891,1,1,613,0,0.0,closed,False,False
24890,21,22,0,0,0.0,closed,True,True
24889,2,1,0,0,0.0,closed,True,True
24888,1,0,1,0,0.0,closed,True,True
24887,29,0,11,0,0.0,closed,False,False
24886,1,0,0,0,0.0,closed,True,True
24884,10,11,0,0,0.0,closed,False,False
24881,2,0,2,0,0.0,closed,True,True
24880,1,0,0,0,0.0,closed,True,True
24879,2,0,0,0,0.0,closed,True,True
24878,2,0,9,0,0.0,closed,False,False
24877,2,0,0,0,0.0,closed,False,False
24876,10,4,4,0,0.0,closed,False,False
24875,2,0,1,0,0.0,closed,True,True
24874,1,1,1,0,0.0,closed,True,True
24873,4,2,3,0,0.0,closed,False,False
24872,2,0,0,0,0.0,closed,True,True
24871,1,1,0,0,0.0,closed,True,True
24870,1,1,37,0,0.0,closed,False,False
24869,0,0,0,0,0.0,closed,False,False
24868,1,0,0,0,0.0,closed,True,True
24867,1,1,2,0,0.0,closed,True,True
24866,6,6,0,0,0.0,closed,True,True
24865,0,0,1,0,0.0,closed,True,True
24864,123,14,0,0,0.0,closed,True,True
24863,1,0,0,0,0.0,closed,True,True
24862,16,1,1,0,0.0,closed,True,True
24861,1,0,3,0,0.0,closed,True,True
24860,4,4,0,0,0.0,closed,True,True
