Login,Contributions,URL,Type,Site Admin,Account Age (days),Total PRs Submitted,Total PRs Merged,Total Issues Opened,Total Repositories Contributed To,Followers,Stars Received,Is Member of Organization
Zhongsheshejijituan,4,https://github.com/Zhongsheshejijituan,User,False,2139,7,1,0,2,0,0,False
liuchuzhang,4,https://github.com/liuchuzhang,User,False,2521,30,30,14,26,30,31,False
maguowei,4,https://github.com/maguowei,User,False,3899,30,30,30,29,264,4331,False
g7rhythm,4,https://github.com/g7rhythm,User,False,3696,11,7,9,20,0,10,False
showeryhe,4,https://github.com/showeryhe,User,False,3675,4,3,0,21,1,1,False
loveincode,4,https://github.com/loveincode,User,False,2815,14,9,11,30,196,422,False
OnlyMoon,4,https://github.com/OnlyMoon,User,False,3364,0,0,0,10,0,0,False
Abjust,4,https://github.com/Abjust,User,False,2125,0,0,0,8,10,4,False
panjf2000,4,https://github.com/panjf2000,User,False,3939,0,30,30,30,3337,23837,False
AtagoAoi,4,https://github.com/AtagoAoi,User,False,2144,4,2,0,2,0,0,False
996icuapp,4,https://github.com/996icuapp,User,False,2138,3,1,0,2,10,39,False
balloonio,4,https://github.com/balloonio,User,False,4352,25,22,3,30,9,19,False
gixxi,4,https://github.com/gixxi,User,False,4407,5,5,10,24,20,47,False
DemocracyAnony,4,https://github.com/DemocracyAnony,User,False,1805,2,2,0,1,1,0,False
EmilyMew,4,https://github.com/EmilyMew,User,False,2881,9,9,0,6,5,1,False
wanwenli,4,https://github.com/wanwenli,User,False,4761,26,17,4,23,43,9,False
victor647,4,https://github.com/victor647,User,False,2904,6,6,1,8,8,6,False
yushouling,4,https://github.com/yushouling,User,False,3154,3,3,8,30,4,0,False
lostmaniac,4,https://github.com/lostmaniac,User,False,4098,30,0,0,30,46,3,False
henrysher,4,https://github.com/henrysher,User,False,5812,0,0,0,30,90,52,False
HenryQW,4,https://github.com/HenryQW,User,False,4117,0,0,30,30,285,2759,False
swuecho,4,https://github.com/swuecho,User,False,5089,30,30,30,30,353,541,False
EricWebsmith,4,https://github.com/EricWebsmith,User,False,5325,20,15,23,30,73,535,False
hongseshenying,3,https://github.com/hongseshenying,User,False,2136,1,1,0,1,0,0,False
program-spiritual,3,https://github.com/program-spiritual,User,False,3804,25,21,30,30,127,744,False
infinnie,3,https://github.com/infinnie,User,False,3869,30,30,30,30,138,13,False
fasiondog,3,https://github.com/fasiondog,User,False,4866,30,30,30,28,115,2378,False
coaxhappy,3,https://github.com/coaxhappy,User,False,4587,3,2,0,9,0,2,False
LuckyCX,3,https://github.com/LuckyCX,User,False,3802,5,1,1,3,2,0,False
qdxlqy2001,3,https://github.com/qdxlqy2001,User,False,4478,12,8,1,3,2,0,False
996ICU-issuebot,3,https://github.com/996ICU-issuebot,User,False,2152,0,0,0,0,0,0,False
ScottWan,3,https://github.com/ScottWan,User,False,3409,0,0,0,5,0,0,False
skyhublol,3,https://github.com/skyhublol,User,False,2969,1,1,0,1,0,0,False
soultipsy,3,https://github.com/soultipsy,User,False,2438,4,4,14,17,0,0,False
wangjin926454,3,https://github.com/wangjin926454,User,False,2818,1,1,0,9,0,1,False
xiaopeng996icu,3,https://github.com/xiaopeng996icu,User,False,2127,2,2,0,1,0,0,False
LinXueyuanStdio,3,https://github.com/LinXueyuanStdio,User,False,3028,30,27,30,30,297,310,False
StarSky1,3,https://github.com/StarSky1,User,False,2736,3,1,30,27,11,4,False
zha-tech-0617,3,https://github.com/zha-tech-0617,User,False,4357,2,1,0,2,4,0,False
ztygalaxy,3,https://github.com/ztygalaxy,User,False,2599,19,17,22,9,51,711,False
likuankuan,3,https://github.com/likuankuan,User,False,2592,4,2,1,4,0,1,False
fanjun123,3,https://github.com/fanjun123,User,False,2881,4,3,2,13,0,1,False
xxpniu,3,https://github.com/xxpniu,User,False,3670,0,0,0,30,3,31,False
yunlingz,3,https://github.com/yunlingz,User,False,3015,0,0,0,30,37,225,False
1977474741,3,https://github.com/1977474741,User,False,3052,0,0,0,27,56,2179,False
SlightDust,3,https://github.com/SlightDust,User,False,2041,18,14,30,27,1,41,False
Coresi7,3,https://github.com/Coresi7,User,False,3096,8,4,22,10,7,12,False
jzhzj,3,https://github.com/jzhzj,User,False,2584,5,4,0,15,1,0,False
Morimiue,3,https://github.com/Morimiue,User,False,2408,13,12,11,17,9,5,False
sinri,3,https://github.com/sinri,User,False,4126,30,30,30,30,23,10,False
kevin00223,3,https://github.com/kevin00223,User,False,3275,7,4,3,30,4,2,False
96pzero,3,https://github.com/96pzero,User,False,2218,1,1,0,6,1,2,False
lilianjin,3,https://github.com/lilianjin,User,False,3108,30,30,30,30,8,0,False
531889448,3,https://github.com/531889448,User,False,1484,1,1,0,6,0,0,False
nybbs2003,3,https://github.com/nybbs2003,User,False,4310,30,18,26,30,8,2,False
Domingowen,3,https://github.com/Domingowen,User,False,3561,0,0,0,17,1,0,False
Eason0731,3,https://github.com/Eason0731,User,False,3128,0,0,0,21,0,18,False
EmonLieu,3,https://github.com/EmonLieu,User,False,2913,2,2,11,17,0,1,False
chenrulongmaster,3,https://github.com/chenrulongmaster,User,False,2510,19,13,12,26,5,9,False
HolyChen,3,https://github.com/HolyChen,User,False,3857,3,3,11,26,38,75,False
kids-return,3,https://github.com/kids-return,User,False,4286,30,30,30,6,21,0,False
kwuaint,3,https://github.com/kwuaint,User,False,2608,30,30,2,30,4,1,False
6boris,3,https://github.com/6boris,User,False,2905,30,30,23,30,222,3630,False
x4Cx58x54,3,https://github.com/x4Cx58x54,User,False,2398,5,4,13,17,3,15,False
XUJINKAI,3,https://github.com/XUJINKAI,User,False,4010,14,12,25,21,87,892,False
yanghanlin,3,https://github.com/yanghanlin,User,False,3814,30,30,30,30,28,12,False
Whoisurdady,3,https://github.com/Whoisurdady,User,False,3218,0,0,0,16,3,41,False
sunzwy,3,https://github.com/sunzwy,User,False,3340,2,1,13,9,0,0,False
tidus5,3,https://github.com/tidus5,User,False,4626,14,9,30,30,7,34,False
codeudan,3,https://github.com/codeudan,User,False,3368,30,25,5,11,17,181,False
thomasgassmann,3,https://github.com/thomasgassmann,User,False,3367,30,30,30,30,95,18,False
StoneYao,3,https://github.com/StoneYao,User,False,3610,3,1,0,5,18,0,False
MagicLu550,3,https://github.com/MagicLu550,User,False,2248,20,14,10,30,77,71,False
zhaotai,3,https://github.com/zhaotai,User,False,3823,13,8,10,30,36,37,False
Mokusesei,3,https://github.com/Mokusesei,User,False,3336,5,3,0,6,6,1,False
nickyc975,3,https://github.com/nickyc975,User,False,2919,6,6,8,30,53,20,False
OldUncleW,3,https://github.com/OldUncleW,User,False,2042,1,1,0,1,0,0,False
Ongcoi,3,https://github.com/Ongcoi,User,False,3217,0,0,0,1,0,0,False
Opdoop,3,https://github.com/Opdoop,User,False,3099,0,0,0,30,23,20,False
shuheng-liu,3,https://github.com/shuheng-liu,User,False,3067,30,30,30,30,46,99,False
redculture,2,https://github.com/redculture,User,False,1274,1,1,1,1,0,0,False
qmdx,2,https://github.com/qmdx,User,False,4737,18,7,30,14,98,1,False
out0fmemory,2,https://github.com/out0fmemory,User,False,3868,30,17,30,30,195,22,False
miller-xue,2,https://github.com/miller-xue,User,False,2537,5,4,1,30,1,10,False
maillengxue,2,https://github.com/maillengxue,User,False,2144,2,2,0,1,0,0,False
lylaiety,2,https://github.com/lylaiety,User,False,2474,1,1,1,30,0,0,False
LiuChen2015,2,https://github.com/LiuChen2015,User,False,3110,1,1,0,8,0,2,False
letwang,2,https://github.com/letwang,User,False,4379,17,12,30,1,75,616,False
shuiRong,2,https://github.com/shuiRong,User,False,3366,27,21,30,30,526,385,False
laihua996,2,https://github.com/laihua996,User,False,2135,0,0,0,1,0,1,False
kwai996,2,https://github.com/kwai996,User,False,2065,0,0,0,1,0,0,False
kerbalwzy,2,https://github.com/kerbalwzy,User,False,2709,15,8,7,30,76,131,False
lyfing22,2,https://github.com/lyfing22,User,False,2921,1,1,0,16,0,1,False
imndx,2,https://github.com/imndx,User,False,2624,9,5,30,30,18,3,False
horacn,2,https://github.com/horacn,User,False,3356,2,1,0,30,9,71,False
ff4415,2,https://github.com/ff4415,User,False,4133,9,5,4,30,27,0,False
feng-shan,2,https://github.com/feng-shan,User,False,2836,3,2,0,3,0,1,False
euxx,2,https://github.com/euxx,User,False,3336,30,30,9,30,5,2,False
haowron,2,https://github.com/haowron,User,False,3573,7,5,2,5,7,0,False
dipu10106,2,https://github.com/dipu10106,User,False,1925,1,1,0,1,0,0,False
dhcn,2,https://github.com/dhcn,User,False,4848,8,2,30,6,26,38,False
cv23c,2,https://github.com/cv23c,User,False,3204,0,0,0,5,0,0,False
cuiliqing,2,https://github.com/cuiliqing,User,False,3761,0,0,0,6,1,0,False
celestialphineas,2,https://github.com/celestialphineas,User,False,3288,0,0,0,28,230,41,False
calon,2,https://github.com/calon,User,False,5193,5,5,15,23,7,45,False
dolsup,2,https://github.com/dolsup,User,False,3848,30,30,30,30,91,168,False
JamesZBL,2,https://github.com/JamesZBL,User,False,2914,30,30,30,30,186,1218,False
yoyo837,2,https://github.com/yoyo837,User,False,4088,30,30,30,30,154,1,False
lhzwb2008,2,https://github.com/lhzwb2008,User,False,2897,7,5,20,30,31,28,False
realJustinLee,2,https://github.com/realJustinLee,User,False,3263,30,23,30,30,268,1046,False
ctudoudou,2,https://github.com/ctudoudou,User,False,2991,12,9,8,30,41,41,False
iOrchid,2,https://github.com/iOrchid,User,False,2885,2,2,5,7,82,702,False
lovue,2,https://github.com/lovue,User,False,2284,0,0,1,5,5,11,False
dajun928,2,https://github.com/dajun928,User,False,2421,6,4,2,30,6,0,False
jeeinn,2,https://github.com/jeeinn,User,False,3465,0,0,0,30,7,15,False
zheolong,2,https://github.com/zheolong,User,False,4221,28,17,30,30,89,15,False
zengming00,2,https://github.com/zengming00,User,False,4200,9,7,28,30,81,347,False
zdyaj,2,https://github.com/zdyaj,User,False,3012,4,2,0,1,0,0,False
yyrdl,2,https://github.com/yyrdl,User,False,3864,13,3,18,30,40,30,False
yeasreal,2,https://github.com/yeasreal,User,False,3138,1,1,2,1,0,0,False
edisonX-sudo,2,https://github.com/edisonX-sudo,User,False,3820,20,13,19,30,26,4,False
sarahwu1115,2,https://github.com/sarahwu1115,User,False,2800,1,1,1,0,1,0,False
xokctah,2,https://github.com/xokctah,User,False,3210,5,5,1,2,4,280,False
xixifeng,2,https://github.com/xixifeng,User,False,3201,1,1,6,23,4,75,False
ATommyGirl,2,https://github.com/ATommyGirl,User,False,3335,3,2,30,16,14,26,False
biubu,2,https://github.com/biubu,User,False,2566,0,0,0,3,11,80,False
untunt,2,https://github.com/untunt,User,False,3230,0,0,0,22,204,106,False
tinytian,2,https://github.com/tinytian,User,False,4947,2,2,0,2,0,0,False
tianchen92,2,https://github.com/tianchen92,User,False,2922,30,14,4,10,12,3,False
szsdk,2,https://github.com/szsdk,User,False,4022,11,9,30,30,22,228,False
xloypaypa,2,https://github.com/xloypaypa,User,False,3663,22,20,2,30,14,3,False
simpleapples,2,https://github.com/simpleapples,User,False,4687,23,15,11,30,103,269,False
t-7km,2,https://github.com/t-7km,User,False,2011,1,1,0,2,0,0,False
bigHugeRabbit,2,https://github.com/bigHugeRabbit,User,False,2150,1,1,0,1,0,0,False
MosqutitoLiu,2,https://github.com/MosqutitoLiu,User,False,4825,3,3,1,10,14,2,False
Lax,2,https://github.com/Lax,User,False,5571,30,30,21,30,335,3777,False
88250,2,https://github.com/88250,User,False,4986,30,30,30,30,1862,1113,False
AiNiBaBa,2,https://github.com/AiNiBaBa,User,False,2380,0,0,0,2,9,1,False
KuangyeChen,2,https://github.com/KuangyeChen,User,False,3090,0,0,0,30,11,24,False
kowito,2,https://github.com/kowito,User,False,5200,26,23,0,30,58,3,False
hejinlong,2,https://github.com/hejinlong,User,False,4800,3,2,11,11,5,13,False
pokk,2,https://github.com/pokk,User,False,4209,30,30,30,30,38,24,False
victorydst3,2,https://github.com/victorydst3,User,False,3363,5,5,0,8,0,0,False
HuStmpHrrr,2,https://github.com/HuStmpHrrr,User,False,4092,30,30,30,30,86,5,False
HiNaruta,2,https://github.com/HiNaruta,User,False,2903,12,7,10,3,2,0,False
ser163,2,https://github.com/ser163,User,False,4912,30,18,8,30,6,18,False
Colco,2,https://github.com/Colco,User,False,3539,30,30,2,13,0,0,False
halx99,2,https://github.com/halx99,User,False,3989,30,30,30,30,140,14,False
guangstick,2,https://github.com/guangstick,User,False,3579,5,2,0,4,11,0,False
Gan-Jason,2,https://github.com/Gan-Jason,User,False,2154,0,0,0,30,0,5,False
ZgblKylin,2,https://github.com/ZgblKylin,User,False,3519,0,0,0,26,139,119,False
Fa1c0nSec,2,https://github.com/Fa1c0nSec,User,False,3237,24,22,23,27,4,13,False
expectfun,2,https://github.com/expectfun,User,False,1873,24,15,3,20,5,4,False
buger404,2,https://github.com/buger404,User,False,2378,30,23,30,30,77,68,False
EriaGong,2,https://github.com/EriaGong,User,False,2214,1,1,0,0,0,0,False
Cynthia7979,2,https://github.com/Cynthia7979,User,False,2927,16,14,14,30,24,10,False
Chersquwn,2,https://github.com/Chersquwn,User,False,3808,10,5,30,30,3,6,False
asonmine,2,https://github.com/asonmine,User,False,3531,6,6,2,3,3,0,False
arthur37231,2,https://github.com/arthur37231,User,False,2180,9,9,1,9,2,1,False
zhangjile,2,https://github.com/zhangjile,User,False,3736,4,4,0,5,1,0,False
sujinlee0616,2,https://github.com/sujinlee0616,User,False,2437,30,30,1,15,36,4,False
badgoodbg,2,https://github.com/badgoodbg,User,False,2138,0,0,0,1,0,0,False
anti715,2,https://github.com/anti715,User,False,1618,0,0,0,1,3,1,False
amphineko,2,https://github.com/amphineko,User,False,4474,30,30,30,30,243,252,False
alexypf,2,https://github.com/alexypf,User,False,3026,7,7,0,30,0,3,False
MRNIU,2,https://github.com/MRNIU,User,False,3530,30,30,30,27,173,133,False
ZedeX,2,https://github.com/ZedeX,User,False,5273,7,6,17,5,21,1,False
Geno1024,2,https://github.com/Geno1024,User,False,4048,30,30,30,30,224,15,False
Y-LEoN,2,https://github.com/Y-LEoN,User,False,2218,1,1,0,5,1,0,False
zxkjack123,2,https://github.com/zxkjack123,User,False,3310,30,30,30,30,21,8,False
Xi-HHHM,2,https://github.com/Xi-HHHM,User,False,3211,23,8,13,28,10,0,False
xibe,2,https://github.com/xibe,User,False,4476,21,19,11,22,7,1,False
wintonBy,2,https://github.com/wintonBy,User,False,3584,9,9,11,29,17,204,False
UCC-team,2,https://github.com/UCC-team,User,False,2584,0,0,0,30,2,2,False
mymistoe,2,https://github.com/mymistoe,User,False,2725,6,4,2,23,5,0,False
seguri,2,https://github.com/seguri,User,False,4529,30,23,30,30,17,22,False
Measureless,2,https://github.com/Measureless,User,False,2763,9,5,7,9,18,21,False
Lmy0217,2,https://github.com/Lmy0217,User,False,3367,3,2,24,30,138,104,False
yaeljiao,2,https://github.com/yaeljiao,User,False,3544,5,4,12,1,42,0,False
Nzent,2,https://github.com/Nzent,User,False,2910,2,2,15,29,12,2,False
Mionger,2,https://github.com/Mionger,User,False,2670,3,3,5,11,15,37,False
QifanViseo,2,https://github.com/QifanViseo,User,False,2894,6,3,4,5,2,0,False
qin-yu,2,https://github.com/qin-yu,User,False,3267,30,30,30,30,39,19,False
Shimada666,2,https://github.com/Shimada666,User,False,2660,30,30,30,29,40,544,False
semankar,2,https://github.com/semankar,User,False,2926,0,0,0,1,0,0,False
Simon-Leung,2,https://github.com/Simon-Leung,User,False,3965,0,0,0,24,6,2,False
WanderClouds,2,https://github.com/WanderClouds,User,False,4061,1,1,0,1,0,0,False
stevenlei,2,https://github.com/stevenlei,User,False,4258,30,22,6,30,463,23,False
1234adbc,1,https://github.com/1234adbc,User,False,2126,1,1,0,1,0,0,False
zhenyu-dev,1,https://github.com/zhenyu-dev,User,False,3086,1,1,18,27,2,1,False
lufan0820,1,https://github.com/lufan0820,User,False,3742,2,1,0,11,0,2,False
Laplacence,1,https://github.com/Laplacence,User,False,3052,30,30,22,9,27,0,False
Lancelotmay,1,https://github.com/Lancelotmay,User,False,3169,1,1,0,5,2,2,False
lqhuang,1,https://github.com/lqhuang,User,False,3786,30,30,6,30,38,15,False
Baymax0,1,https://github.com/Baymax0,User,False,3520,3,3,0,30,17,222,False
optimusleobear,1,https://github.com/optimusleobear,User,False,2669,15,14,10,5,3,2,False
LiamSwayne,1,https://github.com/LiamSwayne,User,False,959,0,0,0,30,25,119,False
linchengcs,1,https://github.com/linchengcs,User,False,4114,0,0,0,8,7,5,False
lingt-xyz,1,https://github.com/lingt-xyz,User,False,3356,17,17,21,30,13,5,False
hangxingliu,1,https://github.com/hangxingliu,User,False,4310,30,30,30,30,109,52,False
LiwangEric,1,https://github.com/LiwangEric,User,False,2133,1,1,0,1,0,0,False
lloydzhou,1,https://github.com/lloydzhou,User,False,4637,30,30,30,30,155,133,False
lfavreli,1,https://github.com/lfavreli,User,False,3272,5,4,6,10,3,2,False
luan0ap,1,https://github.com/luan0ap,User,False,2873,30,28,25,30,151,1,False
xmlyqing00,1,https://github.com/xmlyqing00,User,False,3794,17,10,30,30,68,147,False
John-Shaw,1,https://github.com/John-Shaw,User,False,4294,4,3,1,24,23,7,False
JourneyGo,1,https://github.com/JourneyGo,User,False,3850,4,4,7,27,7,20,False
chenjyc,1,https://github.com/chenjyc,User,False,3045,1,1,1,26,5,1,False
JuerGenie,1,https://github.com/JuerGenie,User,False,3142,0,0,0,17,2,13,False
Julyme,1,https://github.com/Julyme,User,False,3745,0,0,0,30,6,3,False
formulahendry,1,https://github.com/formulahendry,User,False,4904,30,30,30,30,2823,38336,False
