Login,Contributions,URL,Type,Site Admin,Account Age (days),Total PRs Submitted,Total PRs Merged,Total Issues Opened,Total Repositories Contributed To,Followers,Stars Received,Is Member of Organization
ehnuje,3,https://github.com/ehnuje,User,False,4567,0,0,0,22,6,2,False
mattdf,3,https://github.com/mattdf,User,False,3642,0,0,0,30,475,332,True
magicxyyz,3,https://github.com/magicxyyz,User,False,3653,0,0,0,5,6,0,False
kenji-isuntv,3,https://github.com/kenji-isuntv,User,False,3021,0,0,0,2,3,0,False
kchojn,3,https://github.com/kchojn,User,False,2318,0,0,0,11,8,0,False
karlb,3,https://github.com/karlb,User,False,5584,0,0,0,30,50,138,False
tr1sm0s1n,2,https://github.com/tr1sm0s1n,User,False,2193,30,29,21,30,31,27,False
kaneshin,2,https://github.com/kaneshin,User,False,4947,30,30,22,30,137,46,False
qshuai,2,https://github.com/qshuai,User,False,3119,30,30,30,30,54,14,False
seh,2,https://github.com/seh,User,False,5514,30,30,30,30,35,1,False
suiyuan1314,2,https://github.com/suiyuan1314,User,False,313,17,11,1,21,0,0,False
taeguk,2,https://github.com/taeguk,User,False,3775,30,30,30,30,254,123,False
timcooijmans,2,https://github.com/timcooijmans,User,False,4413,30,30,30,10,3,0,False
r1cs,2,https://github.com/r1cs,User,False,2659,30,30,12,30,21,2,False
pirapira,2,https://github.com/pirapira,User,False,5878,30,30,30,30,772,1402,True
lispc,2,https://github.com/lispc,User,False,4464,30,30,30,30,453,459,False
zoenolan,2,https://github.com/zoenolan,User,False,4676,0,0,0,30,45,14,False
BabyHalimao,2,https://github.com/BabyHalimao,User,False,2432,0,0,0,13,9,0,False
AtomicInnovation321,2,https://github.com/AtomicInnovation321,User,False,429,0,0,0,18,0,0,False
chris-j-h,2,https://github.com/chris-j-h,User,False,2451,0,0,0,17,6,0,False
maxsam4,2,https://github.com/maxsam4,User,False,3938,0,0,0,30,736,160,False
nfeignon,2,https://github.com/nfeignon,User,False,4359,0,0,0,18,12,7,False
ggwpez,2,https://github.com/ggwpez,User,False,3689,30,30,30,30,155,54,False
muse254,2,https://github.com/muse254,User,False,2475,30,30,30,30,134,31,False
pmerkleplant,2,https://github.com/pmerkleplant,User,False,1350,30,30,30,24,181,50,False
patrick-ogrady,2,https://github.com/patrick-ogrady,User,False,3517,30,30,30,26,285,22,False
molecula451,2,https://github.com/molecula451,User,False,2392,30,30,30,30,32,1,False
pdyraga,2,https://github.com/pdyraga,User,False,4254,30,30,30,24,67,31,False
prestonvanloon,2,https://github.com/prestonvanloon,User,False,3957,30,30,30,30,478,5,False
RichardLitt,2,https://github.com/RichardLitt,User,False,4959,30,30,30,30,2600,32,False
rmulhol,2,https://github.com/rmulhol,User,False,3893,30,30,30,30,19,4,False
rkrasiuk,2,https://github.com/rkrasiuk,User,False,2931,30,30,30,30,445,56,False
roysc,2,https://github.com/roysc,User,False,2740,0,0,0,30,3,2,False
SangIlMo,2,https://github.com/SangIlMo,User,False,393,0,0,0,13,0,0,False
darcys22,2,https://github.com/darcys22,User,False,4554,0,0,0,30,77,9,False
charlesxsh,2,https://github.com/charlesxsh,User,False,3840,0,0,0,30,25,3,False
dknopik,2,https://github.com/dknopik,User,False,975,0,0,0,24,12,33,False
ayeowch,2,https://github.com/ayeowch,User,False,5185,0,0,0,2,0,612,False
niuxiaojie81,2,https://github.com/niuxiaojie81,User,False,2748,30,30,15,14,1,1,False
