PR ID,PR Author,Title,State,Created At,Merged At,Closed At,Labels,Base Branch,Head Branch,Files Changed,Lines Added,Lines Deleted,Commits,Comments,Review Comments,Reviewers,Review States,Draft Status,Linked Issues,Repository ID,"Repository Size (Stars, Forks, Contributors, Commits)","Repository Activity (Commits, PRs, Issues)","Project Phase (Before Major Release, After Major Release, Active Phase)"
1875112270,HashCookie,docs: Add Programiz PRO Community Challenges to list of coding platforms,closed,2024-05-17T09:30:48Z,2024-05-17T16:29:04Z,2024-05-17T16:29:04Z,,main,main,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1866287824,awalrujaa,Added Programiz PRO's Free Community Challenges ,closed,2024-05-13T10:44:39Z,2024-05-13T18:23:03Z,2024-05-13T18:23:03Z,,main,add-coding-challenge,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1864666568,julioMarvim, finaliza ABC: Always Be Coding,closed,2024-05-11T00:45:52Z,,2024-05-11T00:46:58Z,,main,progress,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1854504996,EduardoRez3nde,Progress,closed,2024-05-04T09:49:06Z,,2024-05-04T15:05:24Z,,main,progress,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1850521756,Mpablom,x en item 1 entrevista,closed,2024-05-02T01:05:10Z,,2024-05-02T01:06:06Z,,main,progress,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1849910920,kwhong95,[데이터 구조]Learn LinkedList & DoublyLinkedList,closed,2024-05-01T15:52:23Z,,2024-05-01T15:52:41Z,,main,process,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1844680354,guastro23,Update README.md,closed,2024-04-28T23:46:38Z,,2024-04-28T23:54:18Z,,main,Pruebas,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1844169951,abhijeetsatpute,Dutch translations,closed,2024-04-28T01:09:57Z,2024-05-03T18:07:40Z,2024-05-03T18:07:40Z,,main,dutch,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1844166614,abhijeetsatpute,Kazakh translations,closed,2024-04-28T00:52:28Z,2024-04-28T00:56:58Z,2024-04-28T00:56:58Z,,main,main,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1844092926,abhijeetsatpute,Marathi translation README-mr.md,closed,2024-04-27T21:28:10Z,2024-04-27T23:37:40Z,2024-04-27T23:37:40Z,,main,marathi-translation,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1837743331,AaMenaBo,Marcado con X,closed,2024-04-24T01:15:22Z,,2024-04-24T01:16:27Z,,main,progress,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1830050733,AganzeFelicite,todays tasks,closed,2024-04-18T17:43:59Z,,2024-04-18T17:44:17Z,,main,main,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1824456356,NaoCoding,"Modify README.md ""中文版本"" to ""简体中文"" / modify some translations in Traditional Chinese",closed,2024-04-16T02:31:58Z,2024-04-16T03:36:53Z,2024-04-16T03:36:53Z,,main,main,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1822692571,emrctnn11, Update for roadmap,closed,2024-04-15T08:17:31Z,,2024-04-15T14:24:21Z,,main,main,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1816262245,Lesia-Angarsk,Create SECURITY.md,closed,2024-04-10T14:55:36Z,,2024-04-16T06:04:26Z,,main,patch-1,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1800663796,kinyaoo,Progress,closed,2024-04-01T15:11:32Z,,2024-04-01T15:14:34Z,,main,progress,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1797388146,ElecCustV3,Update README.md,closed,2024-03-29T05:52:21Z,,2024-03-29T05:54:24Z,,main,branch-001,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1796840555,Grizz4h,1. subline,closed,2024-03-28T20:31:27Z,,2024-03-28T20:32:08Z,,main,1.-subline,,,,,,,,,False,,60493101,"311974, 77950, None, None"
