pr_number,lines_added,lines_deleted,comments,review_comments,avg_review_comments,state,merged,accepted
5433,122,21,15,0,0.0,closed,True,True
5432,7,0,3,0,0.0,closed,False,False
5427,3,3,6,0,0.0,closed,True,True
5426,3,3,2,0,0.0,closed,False,False
5418,1,1,4,0,0.0,closed,False,False
5411,5,10,6,0,0.0,closed,False,False
5409,19,21,11,0,0.0,closed,False,False
5404,36,73,6,0,0.0,open,False,False
5400,1,1,3,0,0.0,closed,True,True
5399,1,0,3,0,0.0,closed,True,True
5390,116,0,5,0,0.0,closed,False,False
5387,8,7,3,0,0.0,closed,True,True
5384,23,23,4,0,0.0,closed,False,False
5357,22,7,2,0,0.0,closed,False,False
5356,287,0,2,1,0.5,closed,True,True
5352,1,1,3,0,0.0,closed,False,False
5351,1,1,3,0,0.0,closed,False,False
5343,10,10,11,5,5.0,closed,False,False
5340,2,2,6,0,0.0,closed,False,False
5336,22,22,0,0,0.0,closed,False,False
5335,23,23,0,0,0.0,closed,False,False
5331,15,2,6,0,0.0,closed,False,False
5330,1,1,4,0,0.0,closed,False,False
5329,2,2,5,0,0.0,closed,True,True
5310,6,6,6,0,0.0,closed,False,False
5303,6,0,2,0,0.0,closed,False,False
5301,36,36,3,0,0.0,closed,False,False
5298,2,2,3,0,0.0,closed,False,False
5296,24,24,5,0,0.0,closed,False,False
5294,1,0,4,0,0.0,closed,False,False
5293,1,1,1,0,0.0,closed,False,False
5279,21,24,3,0,0.0,closed,True,True
5277,1,1,3,0,0.0,closed,True,True
5274,1,1,3,0,0.0,closed,False,False
5271,394,3880,5,0,0.0,closed,False,False
5269,1,1,5,0,0.0,closed,False,False
5265,1838,1209,3,0,0.0,closed,False,False
5264,14,14,7,0,0.0,closed,True,True
5263,4,4,1,0,0.0,closed,False,False
5261,2,0,5,0,0.0,closed,False,False
5260,0,10,3,0,0.0,closed,True,True
5257,7,7,3,0,0.0,closed,True,True
5251,311,0,2,1,1.0,closed,False,False
5250,4,0,4,0,0.0,closed,False,False
5249,1,1,3,0,0.0,closed,False,False
5248,1,1,2,0,0.0,closed,False,False
5247,1,1,1,0,0.0,closed,False,False
5243,4,1,4,0,0.0,closed,False,False
5237,1,1,3,0,0.0,closed,True,True
5234,2,1,2,0,0.0,closed,False,False
5233,7,7,5,0,0.0,closed,False,False
5228,4,0,4,0,0.0,closed,False,False
5225,1,1,1,0,0.0,closed,False,False
5223,0,6,13,0,0.0,closed,False,False
5219,2,2,4,0,0.0,closed,False,False
5218,2625,127091,2,0,0.0,closed,False,False
5216,1,1,8,0,0.0,closed,False,False
5210,8,1,4,0,0.0,closed,False,False
5206,19,19,9,0,0.0,closed,True,True
5204,1,1,5,0,0.0,closed,True,True
5203,3,3,1,0,0.0,closed,True,True
5196,739,1136,1,0,0.0,closed,False,False
5193,1,1,8,0,0.0,closed,False,False
5192,1,1,1,0,0.0,closed,False,False
5191,1,1,2,0,0.0,closed,False,False
5190,574,6,9,1,0.125,closed,False,False
5181,17,2,13,2,0.4,closed,False,False
5180,2,2,7,0,0.0,closed,False,False
5174,1,1,6,0,0.0,closed,True,True
5172,109,0,5,0,0.0,closed,False,False
5171,184,0,7,0,0.0,closed,False,False
5165,20,16,2,0,0.0,closed,True,True
5160,7,6,5,0,0.0,closed,True,True
5158,24,24,4,0,0.0,closed,True,True
5153,4,0,3,0,0.0,closed,False,False
5152,6,6,1,0,0.0,closed,True,True
5151,5532,398,11,0,0.0,closed,False,False
5150,3,1,2,0,0.0,closed,False,False
5147,40,1,4,7,3.5,closed,False,False
5145,5,0,11,0,0.0,closed,False,False
5141,1,1,3,0,0.0,closed,False,False
5139,5,5,3,0,0.0,closed,False,False
5138,1,1,6,0,0.0,closed,False,False
5133,1,1,4,0,0.0,closed,False,False
5127,7,7,1,0,0.0,closed,True,True
5125,87,85,6,17,17.0,closed,False,False
5124,87,85,1,0,0.0,closed,False,False
5123,2,2,2,0,0.0,closed,False,False
5121,3,3,7,0,0.0,closed,False,False
5120,60,0,1,0,0.0,closed,False,False
5119,10830,10607,8,0,0.0,closed,False,False
5113,0,0,1,0,0.0,closed,False,False
5111,6,1,2,0,0.0,closed,False,False
5105,222,0,0,0,0.0,closed,False,False
5104,86,1,5,0,0.0,closed,False,False
5103,111,0,2,0,0.0,closed,False,False
5098,10,1,4,0,0.0,closed,True,True
5095,16,7,9,0,0.0,closed,False,False
