pr_number,lines_added,lines_deleted,comments,review_comments,avg_review_comments,state,merged,accepted
5734,16634,11972,13,8,0.47058823529411764,closed,True,True
5733,3,3,4,1,1.0,closed,False,False
5732,0,2,3,0,0.0,closed,True,True
5731,5,57,5,0,0.0,closed,True,True
5730,2,27,4,9,3.0,closed,True,True
5727,7,7,1,0,0.0,closed,True,True
5724,12,27,2,0,0.0,closed,True,True
5722,4,1,7,6,2.0,closed,True,True
5721,28,0,1,0,0.0,closed,True,True
5720,66,138,1,0,0.0,closed,True,True
5719,2,104,2,0,0.0,closed,True,True
5718,69,9,2,6,2.0,closed,False,False
5715,2,1,1,0,0.0,closed,True,True
5714,1,1,1,0,0.0,closed,True,True
5713,1,1,5,0,0.0,closed,False,False
5712,2,2,2,0,0.0,closed,True,True
5711,0,1,2,0,0.0,closed,False,False
5705,19,0,7,2,0.5,closed,True,True
5704,5,12,1,2,1.0,closed,False,False
5701,52,0,1,10,5.0,closed,True,True
5699,24,2,1,0,0.0,closed,True,True
5698,104,48,1,0,0.0,closed,True,True
5697,2,0,1,0,0.0,closed,True,True
5696,17,13,1,0,0.0,closed,True,True
5695,1,1,4,0,0.0,closed,True,True
5694,1,1,0,0,0.0,closed,True,True
5693,113,0,2,0,0.0,closed,False,False
5692,8,1,2,4,2.0,closed,True,True
5691,91,1,1,4,1.3333333333333333,closed,True,True
5690,0,0,0,0,0.0,closed,False,False
5689,25,10,11,1,0.14285714285714285,closed,True,True
5688,11,9,0,0,0.0,closed,True,True
5683,16,5,2,0,0.0,closed,False,False
5682,621,649,18,35,2.6923076923076925,closed,True,True
5681,5,5,2,0,0.0,closed,True,True
5680,259,65,1,10,1.0,closed,True,True
5679,14,1,1,0,0.0,closed,True,True
5678,2,2,4,0,0.0,closed,True,True
5677,219,289,10,8,0.5333333333333333,closed,True,True
5675,3,3,4,0,0.0,closed,True,True
5674,4,4,9,0,0.0,closed,True,True
5672,1,2,1,0,0.0,closed,True,True
5670,1,0,2,0,0.0,closed,True,True
5669,1,1,0,0,0.0,closed,False,False
5668,28,47,2,3,0.5,closed,True,True
5667,5,14,1,0,0.0,closed,True,True
5666,2,0,0,1,1.0,closed,False,False
5665,4,4,1,0,0.0,closed,True,True
5664,9,20,5,0,0.0,closed,True,True
5663,1,2,2,0,0.0,closed,False,False
5662,1,1,1,0,0.0,closed,True,True
5661,3,0,0,0,0.0,closed,True,True
5660,17,0,2,0,0.0,closed,False,False
5659,1,2,2,4,1.3333333333333333,closed,True,True
5658,75,0,1,0,0.0,closed,False,False
5657,56,5,3,4,2.0,closed,True,True
5656,11,0,3,3,1.5,closed,True,True
5654,85,112,0,0,0.0,closed,False,False
5653,85,0,0,0,0.0,closed,False,False
5652,1,1,1,0,0.0,closed,True,True
5651,1,1,1,0,0.0,closed,True,True
5650,1,1,1,0,0.0,closed,True,True
5649,1,1,2,0,0.0,closed,True,True
5648,3,1,4,0,0.0,closed,True,True
5646,1,0,2,0,0.0,closed,False,False
5645,2,1,2,2,1.0,closed,True,True
5643,162,1,4,1,1.0,open,False,False
5641,26,0,1,0,0.0,closed,True,True
5639,2,1,17,0,0.0,closed,True,True
5637,52,33,6,0,0.0,closed,True,True
5634,1,4,8,0,0.0,closed,True,True
5632,7,7,5,1,1.0,closed,True,True
5631,1,1,6,0,0.0,closed,True,True
5630,5,1,0,0,0.0,closed,False,False
5629,4,0,3,5,1.25,closed,True,True
5626,17,2,5,0,0.0,closed,True,True
5625,10,1,5,3,1.0,open,False,False
5624,1,1,4,0,0.0,closed,True,True
5617,8,3,2,5,1.6666666666666667,closed,True,True
5611,18,2,3,0,0.0,closed,True,True
5608,4,3,3,4,2.0,closed,True,True
5605,40,5,3,5,0.8333333333333334,closed,True,True
5599,14,1,3,0,0.0,closed,True,True
5598,21,0,2,0,0.0,closed,False,False
5593,9,3,1,1,0.5,closed,False,False
5589,6,5,12,8,0.8,closed,True,True
5581,60,2,3,1,0.16666666666666666,closed,True,True
5577,48,22,5,0,0.0,closed,True,True
5574,9,10,3,0,0.0,closed,True,True
5573,748,58,2,0,0.0,closed,True,True
5572,20,5,1,0,0.0,open,False,False
5571,3,2,2,2,2.0,closed,False,False
5568,4,15,4,0,0.0,closed,False,False
5567,2,2,1,0,0.0,closed,True,True
5566,2,2,6,6,3.0,closed,False,False
5565,41,12,1,2,0.6666666666666666,closed,True,True
5563,56,95,2,0,0.0,closed,True,True
5561,425,469,2,1,0.047619047619047616,closed,True,True
5560,21,2,1,0,0.0,closed,True,True
5559,3,3,2,0,0.0,closed,True,True
5558,2,2,1,0,0.0,closed,True,True
5554,0,15,4,0,0.0,closed,True,True
5553,1,1,2,0,0.0,closed,True,True
5551,1,1,1,0,0.0,closed,False,False
5547,9,0,4,0,0.0,closed,True,True
5545,0,0,9,0,0,closed,False,False
5542,2,2,2,0,0.0,closed,True,True
5541,12,0,0,0,0.0,closed,False,False
5540,24,8,1,0,0.0,closed,True,True
5538,1,1,1,0,0.0,closed,True,True
5536,4,4,2,0,0.0,closed,True,True
5535,8,2,1,3,3.0,closed,True,True
5534,14,1,0,2,1.0,closed,False,False
5533,4,1,0,0,0.0,closed,False,False
5531,3,0,8,0,0.0,closed,False,False
5530,7,1,1,1,1.0,closed,False,False
5529,105,3,1,6,1.0,closed,True,True
5528,172,12,3,0,0.0,closed,True,True
5526,16,0,2,3,0.75,closed,True,True
5524,1,54,2,3,0.75,closed,True,True
5521,6,6,1,0,0.0,closed,False,False
5520,13,0,1,0,0.0,closed,False,False
5519,10,0,1,0,0.0,closed,False,False
5518,1,1,1,0,0.0,closed,False,False
5514,34,78,13,12,0.75,closed,True,True
5513,152,0,1,0,0.0,closed,False,False
5508,64,6,5,0,0.0,closed,True,True
5506,39,0,3,7,0.7,closed,False,False
5505,17,0,0,1,1.0,open,False,False
5503,1,1,0,0,0.0,closed,True,True
5497,8,1,2,3,1.5,closed,True,True
5495,4,0,1,0,0.0,closed,False,False
5493,130,10,2,0,0.0,closed,False,False
5492,4,0,2,0,0.0,closed,False,False
5489,26,3,5,0,0.0,closed,True,True
5488,17,15,1,0,0.0,closed,False,False
5487,7,5,9,0,0.0,closed,True,True
5486,11,0,1,0,0.0,closed,False,False
5485,7,6,1,0,0.0,closed,False,False
5482,15,1,15,2,0.5,closed,True,True
5480,5,2,6,0,0.0,closed,False,False
5479,22,2,2,0,0.0,closed,False,False
5477,111,10,5,2,0.14285714285714285,closed,False,False
5474,11,0,7,0,0.0,closed,False,False
5471,3,0,1,0,0.0,closed,True,True
5469,7,2,6,0,0.0,closed,False,False
5468,4,2,1,0,0.0,closed,False,False
5463,433,4,1,1,0.045454545454545456,open,False,False
5461,1,1,6,0,0.0,closed,True,True
5459,3,2,5,0,0.0,closed,True,True
5458,9,2,8,1,0.14285714285714285,closed,True,True
5457,2,2,1,0,0.0,closed,True,True
5455,1,1,1,1,0.5,closed,True,True
5453,2,2,2,0,0.0,closed,False,False
5452,1,1,3,0,0.0,closed,False,False
5451,96,96,5,0,0.0,closed,True,True
5450,15,4,14,2,0.6666666666666666,closed,True,True
5448,17,0,6,0,0.0,closed,True,True
5446,0,8,2,0,0.0,closed,False,False
5445,28,4,4,0,0.0,closed,True,True
5442,1,1,2,0,0.0,closed,True,True
5440,38,2,2,2,1.0,closed,True,True
5439,149,47,4,8,1.0,open,False,False
5436,26,1,5,1,0.3333333333333333,closed,True,True
5432,2,2,2,0,0.0,closed,True,True
5430,2159,239,0,0,0.0,open,False,False
5429,3,3,2,0,0.0,closed,True,True
5427,5,0,3,0,0.0,closed,True,True
5422,2,0,2,0,0.0,closed,True,True
5420,1,1,1,0,0.0,closed,False,False
5419,1,1,1,0,0.0,closed,True,True
5418,1,1,1,0,0.0,closed,False,False
5416,1,1,2,0,0.0,closed,False,False
5415,1,1,1,0,0.0,closed,True,True
5412,1,6,1,0,0.0,closed,True,True
5407,2,2,1,0,0.0,closed,True,True
5406,37,7,21,8,1.3333333333333333,closed,True,True
5405,86,22,1,0,0.0,closed,True,True
5401,2,0,1,0,0.0,closed,True,True
5399,404,45,2,2,0.3333333333333333,closed,True,True
5398,29,172,6,0,0.0,closed,True,True
5397,1,1,1,0,0.0,closed,False,False
5396,43,43,3,0,0.0,closed,True,True
5394,19,1,4,0,0.0,closed,True,True
5393,0,27,1,0,0.0,closed,True,True
5389,0,8,2,0,0.0,closed,True,True
5384,18,1,1,0,0.0,closed,True,True
5382,54,57,1,0,0.0,closed,False,False
5376,2,1,4,0,0.0,closed,False,False
5375,2,1,0,0,0.0,closed,False,False
5374,168,99,12,0,0.0,closed,True,True
5373,1,10,1,0,0.0,closed,False,False
5372,6,1,2,2,1.0,closed,False,False
5371,1,4,2,0,0.0,closed,False,False
5370,0,9,2,0,0.0,closed,True,True
5365,5,0,2,1,0.5,closed,False,False
5359,1,1,1,0,0.0,closed,True,True
5358,11,11,2,0,0.0,closed,True,True
5357,2,1,2,0,0.0,closed,True,True
5356,1,1,2,0,0.0,closed,True,True
5355,5,0,2,0,0.0,closed,False,False
5354,1,1,5,0,0.0,closed,False,False
5352,151,51,5,4,0.23529411764705882,closed,True,True
5351,2,4,2,0,0.0,closed,False,False
5349,5,2,2,0,0.0,closed,False,False
5347,2,2,1,0,0.0,closed,True,True
5345,22,0,2,0,0.0,closed,False,False
5344,22,0,0,0,0.0,closed,False,False
5341,208,16,5,0,0.0,closed,False,False
5340,1,1,1,0,0.0,closed,False,False
5336,36,36,3,0,0.0,closed,False,False
5335,1,1,0,0,0.0,closed,False,False
5334,14,11,1,1,0.3333333333333333,closed,True,True
5333,2,1,1,0,0.0,closed,True,True
5332,0,5,1,2,1.0,closed,True,True
5329,3,1,4,0,0.0,closed,False,False
5328,106,1,9,16,0.6153846153846154,closed,True,True
5326,51,4,5,0,0.0,open,False,False
5325,5,4,0,0,0.0,closed,False,False
5322,4,4,3,0,0.0,closed,True,True
5321,1,1,3,0,0.0,closed,False,False
5320,58,3,3,6,3.0,closed,True,True
5318,34,6,15,2,0.4,closed,True,True
5316,6,4,1,0,0.0,closed,True,True
5315,60,29,4,4,0.4444444444444444,closed,True,True
5310,22,0,2,0,0.0,closed,True,True
5305,2,2,5,0,0.0,closed,False,False
5304,1,1,0,1,1.0,closed,False,False
5303,1740,349,1,0,0.0,closed,False,False
5300,3,2,0,0,0.0,closed,False,False
5299,6,2,5,0,0.0,closed,True,True
5296,20,0,1,0,0.0,closed,False,False
5295,2,1,2,1,1.0,closed,False,False
5292,3,3,1,0,0.0,closed,True,True
5290,190,63,7,26,0.6190476190476191,open,False,False
5288,128,10,3,8,4.0,closed,True,True
5285,26,34,12,25,1.9230769230769231,closed,True,True
5284,1,0,2,0,0.0,closed,True,True
5281,1,1,1,2,1.0,closed,True,True
5279,46,3,8,2,0.6666666666666666,closed,True,True
5277,30,5,2,0,0.0,closed,False,False
5276,1,1,1,0,0.0,closed,True,True
5274,0,1,4,0,0.0,closed,True,True
5272,4,0,7,1,0.5,open,False,False
5271,39,39,1,0,0.0,closed,True,True
5270,1,1,1,0,0.0,closed,True,True
5269,11,2,2,4,4.0,closed,True,True
5268,1,0,4,0,0.0,closed,False,False
5266,1,1,1,0,0.0,closed,True,True
5265,20,19,6,3,0.3333333333333333,closed,True,True
5264,1,1,2,0,0.0,closed,True,True
5263,194,6,1,0,0.0,closed,True,True
5262,11,20,0,0,0.0,closed,False,False
5260,88,0,5,5,1.25,open,False,False
5258,1,2,2,0,0.0,closed,True,True
5257,29,1,2,0,0.0,closed,False,False
5256,14,3,3,2,1.0,closed,True,True
5255,3,0,2,6,6.0,closed,True,True
5254,3,0,1,0,0.0,closed,True,True
5253,23,2,2,0,0.0,closed,True,True
5251,9,6,2,0,0.0,closed,True,True
5250,13,3,1,5,0.8333333333333334,closed,True,True
5247,1,1,1,0,0.0,closed,False,False
5246,52,56,7,22,0.6875,closed,True,True
5244,7,0,1,0,0.0,closed,True,True
5243,5,1,1,0,0.0,closed,False,False
5239,2,2,1,4,1.0,closed,True,True
5238,3549,0,2,1,0.16666666666666666,open,False,False
5235,22,21,1,1,0.5,closed,True,True
5234,975,0,4,5,0.625,closed,False,False
5231,4,0,9,11,1.2222222222222223,closed,True,True
5229,1,1,1,0,0.0,closed,True,True
5228,2,2,1,0,0.0,closed,True,True
5225,11,2,1,4,0.8,closed,True,True
5224,10,0,1,2,0.6666666666666666,closed,True,True
5223,11,5,3,0,0.0,open,False,False
5221,23,11,8,1,0.2,closed,True,True
5219,160,17,3,0,0.0,closed,False,False
5218,82,15,1,2,1.0,closed,True,True
5217,5,0,4,1,0.25,closed,True,True
5216,62993,32772,1,0,0.0,closed,False,False
5215,6,1,2,0,0.0,closed,True,True
5211,59,31,4,18,6.0,open,False,False
5210,39,8,8,9,4.5,closed,True,True
5209,1,13,4,1,1.0,closed,True,True
5208,2,1,1,0,0.0,closed,True,True
5207,12,0,1,0,0.0,closed,True,True
5205,567,92,14,103,3.9615384615384617,open,False,False
5204,1137,145,45,71,0.8068181818181818,open,False,False
5203,13,10,1,0,0.0,closed,True,True
5200,4,0,2,0,0.0,closed,True,True
5198,9,8,5,6,1.0,closed,True,True
5197,2,1,0,0,0.0,closed,False,False
5194,6,8,1,0,0.0,closed,True,True
5193,7,13,0,0,0.0,closed,False,False
5191,49,12,8,4,0.5,closed,True,True
5190,721,2,10,46,2.875,closed,True,True
5181,44,42,2,0,0.0,closed,False,False
5178,214,6,2,29,2.6363636363636362,closed,True,True
5177,3,0,1,0,0.0,closed,True,True
5176,2,0,1,0,0.0,closed,False,False
5175,7,6,4,0,0.0,open,False,False
5171,101,63,3,0,0.0,closed,True,True
5170,6,1,1,3,0.6,closed,False,False
5164,22909,12,3,0,0.0,closed,False,False
5162,67,45,2,4,0.3333333333333333,closed,True,True
5160,40,17,10,0,0.0,closed,False,False
5158,14,0,2,3,1.5,open,False,False
5155,1,0,4,0,0.0,closed,False,False
5152,69,9,6,12,0.8571428571428571,closed,True,True
5150,5,15,1,2,0.4,closed,True,True
5148,3,0,2,0,0.0,open,False,False
5146,129,23,2,7,0.7777777777777778,closed,True,True
5143,4,2,3,0,0.0,closed,False,False
5142,12,12,2,5,2.5,closed,False,False
5141,2,0,1,0,0.0,closed,False,False
5139,300,0,5,0,0.0,closed,False,False
5137,23,14,3,13,2.6,closed,False,False
5134,1,2,1,0,0.0,closed,True,True
5131,207,141,7,4,0.14814814814814814,open,False,False
5130,183,126,1,17,1.1333333333333333,closed,True,True
5127,57,6,3,8,1.3333333333333333,open,False,False
5124,466,122,2,1,0.05555555555555555,open,False,False
5123,11,0,5,5,0.625,closed,True,True
5122,1,0,1,0,0.0,closed,True,True
5119,105,0,3,0,0.0,closed,False,False
5118,4,5,5,0,0.0,closed,True,True
5117,47,16,1,0,0.0,closed,True,True
5115,18,1,2,1,1.0,closed,False,False
5113,53,23,2,0,0.0,closed,True,True
5112,447,30,1,2,0.15384615384615385,closed,True,True
5108,28,15,1,0,0.0,closed,True,True
5106,6,4,1,0,0.0,closed,True,True
5101,531,7,1,0,0.0,open,False,False
5100,60,42,1,4,2.0,closed,True,True
5099,175,170,12,18,0.4,closed,True,True
5098,1,0,1,0,0.0,closed,True,True
5097,46,1,7,12,1.0,closed,False,False
5095,15,17,7,0,0.0,closed,True,True
5094,10,17,1,3,1.5,closed,True,True
5092,7,2,3,0,0.0,closed,False,False
5091,15,2,2,2,2.0,closed,False,False
5090,341,230,1,24,0.8888888888888888,closed,True,True
5084,1,5,2,0,0.0,closed,True,True
5082,1,1,1,0,0.0,closed,True,True
5081,6,1,2,0,0.0,closed,False,False
5077,93,61,2,19,1.7272727272727273,closed,True,True
5076,6,13,1,0,0.0,closed,True,True
5075,17,34,0,0,0.0,closed,False,False
5074,11,7,5,0,0.0,closed,True,True
5073,3,3,2,0,0.0,closed,True,True
5072,1,6,5,3,3.0,closed,True,True
5070,9,3,4,0,0.0,closed,True,True
5068,29,5,1,4,1.0,closed,True,True
5066,2,2,3,0,0.0,closed,True,True
5065,14,14,6,6,1.2,closed,True,True
5063,1,1,4,0,0.0,closed,True,True
5062,2,3,8,0,0.0,closed,True,True
5058,2,0,2,0,0.0,closed,False,False
5057,18,2,1,0,0.0,closed,True,True
5053,3,2,1,0,0.0,closed,True,True
5052,4,0,1,0,0.0,closed,True,True
5045,21,0,1,0,0.0,closed,False,False
5044,18,5,6,0,0.0,open,False,False
5042,69,0,2,0,0.0,open,False,False
5038,0,0,4,9,0,closed,False,False
5037,8,1,5,8,1.3333333333333333,closed,False,False
5036,36,12,1,4,1.0,closed,True,True
5034,91,2,8,0,0.0,closed,False,False
5033,20,5,3,0,0.0,closed,False,False
5029,9,5,1,5,0.5555555555555556,open,False,False
5028,200,6,1,1,0.05555555555555555,closed,True,True
5027,53,13,2,2,0.18181818181818182,closed,True,True
5022,2,0,5,0,0.0,closed,True,True
5019,6,1,4,4,1.3333333333333333,closed,False,False
5016,3,2,2,3,0.6,closed,True,True
5015,495,27,21,33,0.7021276595744681,open,False,False
5014,3,4,2,0,0.0,closed,True,True
5013,10541,1,0,0,0.0,closed,False,False
5012,34,5,2,3,3.0,closed,False,False
5008,6,5,2,0,0.0,closed,True,True
5007,4,3,13,4,0.5,closed,True,True
5006,1,1,1,0,0.0,closed,True,True
5005,1,1,2,0,0.0,closed,True,True
5004,17,6,2,0,0.0,closed,False,False
5002,21,15,8,3,3.0,closed,True,True
5000,74,11,1,1,0.3333333333333333,open,False,False
4998,49,5,17,2,0.6666666666666666,closed,True,True
4995,3,4,3,0,0.0,closed,True,True
4994,22,12,1,4,2.0,closed,True,True
4993,27,24,2,2,0.6666666666666666,closed,False,False
4992,4,0,0,0,0.0,closed,False,False
4987,33,4,2,0,0.0,closed,True,True
4986,2,1,1,0,0.0,closed,True,True
4982,77,71,1,0,0.0,closed,True,True
4980,17,0,1,9,4.5,open,False,False
4978,1406,133,27,33,0.559322033898305,closed,True,True
4974,122,101,5,0,0.0,closed,True,True
4973,38,35,2,0,0.0,closed,True,True
4972,40,3,6,15,1.0,closed,True,True
4966,188,8,15,10,0.9090909090909091,closed,True,True
4965,41,0,5,4,0.5714285714285714,closed,True,True
4958,3,3,3,0,0.0,closed,False,False
4957,1,1,2,0,0.0,closed,False,False
4956,6,0,1,0,0.0,closed,True,True
4955,10,10,8,0,0.0,closed,False,False
4954,56,0,3,0,0.0,open,False,False
4953,26,12,9,4,0.4,open,False,False
4952,9,4,1,3,1.0,closed,False,False
4950,1,1,4,0,0.0,closed,True,True
4949,3,3,1,0,0.0,closed,False,False
4948,1,1,1,0,0.0,closed,False,False
4945,280,139,2,11,0.55,closed,False,False
4943,1,0,3,0,0.0,closed,False,False
4942,1,1,2,0,0.0,closed,True,True
4940,2,2,5,0,0.0,closed,True,True
4939,22,3,6,0,0.0,closed,False,False
4936,1,1,1,0,0.0,closed,True,True
4935,162,34,4,4,0.36363636363636365,closed,True,True
4934,11,0,1,3,1.5,closed,False,False
4932,43,42,6,0,0.0,closed,False,False
4927,106,48,0,0,0.0,closed,False,False
4925,28,28,0,10,1.4285714285714286,closed,False,False
4924,211,132,5,10,0.24390243902439024,closed,True,True
4922,11,9,0,0,0.0,closed,False,False
4921,126,0,2,0,0.0,closed,False,False
4917,7,4,2,0,0.0,closed,False,False
4915,419,525,0,0,0.0,closed,False,False
4913,1,1,6,0,0.0,closed,False,False
4912,0,9,1,0,0.0,closed,True,True
4911,1,1,0,0,0.0,closed,True,True
4910,1,1,4,0,0.0,closed,False,False
4909,1,1,2,0,0.0,closed,True,True
4903,1,1,1,0,0.0,closed,False,False
4902,605,94,16,13,0.9285714285714286,closed,True,True
4901,16,153,1,0,0.0,closed,True,True
4900,16,16,4,1,0.3333333333333333,closed,True,True
4899,2,3,1,6,0.8571428571428571,closed,True,True
4898,25,2,0,0,0.0,closed,True,True
4897,260,77,3,8,1.1428571428571428,closed,True,True
4895,154,148,2,10,10.0,closed,True,True
4884,23,0,1,1,0.3333333333333333,closed,True,True
4878,70,6,2,5,0.5555555555555556,closed,True,True
4876,0,1,1,0,0.0,closed,True,True
4875,246,31,4,1,0.020833333333333332,closed,False,False
4874,3,2,2,0,0.0,closed,True,True
4873,78,15,6,0,0.0,closed,True,True
4872,76,6,2,4,0.8,closed,True,True
4869,31,22,2,0,0.0,closed,True,True
4866,11,0,2,2,0.5,open,False,False
4863,2,2,0,0,0.0,closed,False,False
4862,192,27,0,0,0.0,closed,False,False
4861,4,0,2,0,0.0,closed,False,False
4859,11,1,4,2,0.5,closed,True,True
4853,104,0,6,0,0.0,closed,False,False
4850,110,18,5,0,0.0,closed,True,True
4849,93,0,2,0,0.0,closed,False,False
4848,10,8,10,5,1.25,closed,True,True
4844,17,3,3,3,3.0,open,False,False
4840,17,3,2,0,0.0,closed,False,False
4839,1,1,1,0,0.0,closed,True,True
4838,51,0,2,0,0.0,closed,False,False
4837,1,2,0,0,0.0,closed,False,False
4836,6,2,2,0,0.0,closed,True,True
4835,14,1,1,0,0.0,closed,True,True
4832,1,1,1,0,0.0,closed,False,False
4831,46,3,5,3,0.42857142857142855,closed,True,True
4830,3,0,1,0,0.0,closed,False,False
4828,234,4,13,26,3.25,open,False,False
4825,1,1,1,0,0.0,closed,True,True
4823,37,31,2,0,0.0,closed,True,True
4822,5,12,1,0,0.0,closed,True,True
4820,1,9,1,0,0.0,closed,True,True
4819,1,3,1,0,0.0,closed,False,False
4818,30,49,1,1,1.0,closed,True,True
4817,63,63,1,3,1.5,closed,True,True
4816,2,2,2,0,0.0,closed,True,True
4815,4,0,1,0,0.0,closed,False,False
4814,141,23,19,17,0.5,closed,True,True
4813,18,1,9,22,1.8333333333333333,open,False,False
4812,2,1,7,0,0.0,open,False,False
4811,0,6,1,0,0.0,closed,False,False
4810,3117,1750,1,0,0.0,closed,False,False
4809,1,1,1,0,0.0,closed,True,True
4808,344,15,4,4,0.2222222222222222,closed,True,True
4807,24,0,5,0,0.0,closed,False,False
4806,1,1,2,0,0.0,closed,False,False
4804,161,132,1,0,0.0,closed,True,True
4803,116,47,4,0,0.0,closed,True,True
4801,1,1,2,0,0.0,closed,True,True
4800,1,1,2,0,0.0,closed,True,True
4799,124,7,10,1,0.09090909090909091,closed,True,True
4785,56,44,0,3,1.0,closed,True,True
4783,504,189,5,93,1.0108695652173914,open,False,False
4782,1,1,1,0,0.0,closed,True,True
4778,13,1,2,3,1.5,closed,True,True
4776,96,227,2,0,0.0,closed,True,True
4775,34,5,3,13,1.4444444444444444,closed,True,True
4772,9,1,1,0,0.0,closed,True,True
4770,535,12,5,17,0.85,closed,False,False
4769,2259,69,22,3,0.0297029702970297,closed,True,True
4768,46,0,5,1,0.25,closed,True,True
4765,21,35,4,0,0.0,closed,True,True
4764,56,62,1,0,0.0,closed,True,True
4761,71,48,1,0,0.0,closed,True,True
4759,28,10,15,2,0.15384615384615385,closed,True,True
4756,28,19,4,2,0.6666666666666666,closed,True,True
4755,26,3,4,1,0.3333333333333333,closed,True,True
4753,155,21,4,7,0.3181818181818182,closed,True,True
4752,12,11,3,0,0.0,closed,True,True
4750,12,11,1,0,0.0,closed,False,False
4747,2,0,1,0,0.0,closed,True,True
4746,78,9,2,0,0.0,closed,True,True
4745,0,25,2,0,0.0,closed,True,True
4743,15,23,5,2,2.0,closed,True,True
4742,17,63,2,17,2.125,closed,True,True
4739,5,0,3,0,0.0,closed,False,False
4738,2,2,2,0,0.0,closed,True,True
4736,27,3,6,17,1.8888888888888888,closed,True,True
4735,2,2,3,0,0.0,closed,True,True
4731,1,1,2,0,0.0,open,False,False
4730,44,2,7,5,0.5555555555555556,open,False,False
4727,48,30,4,0,0.0,closed,True,True
4725,558,490,7,2,0.14285714285714285,closed,False,False
4724,67,8,1,0,0.0,closed,True,True
4723,7,9,2,0,0.0,closed,True,True
4722,60,5,1,0,0.0,closed,True,True
4721,37,1,3,5,0.8333333333333334,closed,True,True
4718,5,4,2,0,0.0,closed,True,True
4716,14,17,1,7,3.5,closed,True,True
4714,0,1,4,0,0.0,closed,True,True
4712,7,8,5,0,0.0,closed,False,False
4708,176,4,3,6,0.5454545454545454,closed,True,True
4707,117,118,1,1,1.0,closed,True,True
4705,25,2,1,0,0.0,closed,True,True
4704,546,546,2,1,1.0,closed,True,True
4703,24,25,1,0,0.0,closed,True,True
4701,5,0,16,9,1.2857142857142858,closed,True,True
4695,1,3,1,0,0.0,closed,False,False
4694,16,2,5,6,3.0,closed,True,True
4693,1,0,0,0,0.0,closed,False,False
4691,6,55,2,8,8.0,closed,True,True
4690,0,3,1,0,0.0,closed,True,True
4688,2,30,5,0,0.0,closed,True,True
4687,1,1,1,0,0.0,open,False,False
4686,225,34,11,14,0.7,closed,True,True
4685,190,25,1,0,0.0,closed,True,True
4683,1,0,3,0,0.0,closed,True,True
4682,0,6,2,0,0.0,closed,True,True
4681,34,40,1,0,0.0,closed,False,False
4679,2,196,17,0,0.0,closed,True,True
4676,34,10,4,0,0.0,closed,True,True
4674,0,92,7,0,0.0,closed,True,True
4673,164,122,1,0,0.0,closed,True,True
4672,5,5,3,0,0.0,closed,False,False
4669,3,8,3,0,0.0,closed,False,False
4668,145,64,1,0,0.0,closed,True,True
4666,180,25,1,0,0.0,closed,True,True
4663,114,16,4,2,0.2857142857142857,closed,True,True
4661,831,811,2,12,1.5,closed,False,False
4659,0,0,1,0,0,closed,False,False
4657,0,0,1,0,0,closed,False,False
4653,1,1,1,0,0.0,closed,True,True
4652,6,18,1,0,0.0,closed,True,True
4650,44,44,1,0,0.0,closed,True,True
4649,20,3,3,15,1.6666666666666667,closed,True,True
4646,72,21,13,14,0.7777777777777778,closed,True,True
4645,1,1,2,0,0.0,closed,True,True
4642,39,2,1,2,0.6666666666666666,closed,True,True
4640,19,7,4,8,8.0,closed,False,False
4637,181,0,1,1,1.0,closed,True,True
4636,4,1,7,0,0.0,closed,False,False
4635,2,2,1,0,0.0,closed,True,True
4634,29,0,2,8,1.3333333333333333,closed,True,True
4632,250,35,11,2,0.13333333333333333,closed,True,True
4630,214,6,1,5,0.625,closed,True,True
4629,77,5,6,2,2.0,closed,True,True
4626,51,2,3,3,3.0,closed,True,True
4624,143,71,2,0,0.0,closed,False,False
4623,97,11,8,37,1.7619047619047619,closed,True,True
4618,197,9,3,0,0.0,closed,False,False
4616,8,0,2,0,0.0,closed,False,False
4615,8,10,1,1,0.5,closed,True,True
4613,31,9,2,9,1.2857142857142858,closed,True,True
4612,34,3,1,4,2.0,closed,True,True
4610,2069,47,6,81,1.2857142857142858,closed,True,True
4609,33,2,1,1,1.0,closed,True,True
4605,190,9,1,6,0.5,closed,False,False
4604,24,0,7,0,0.0,closed,True,True
4603,50,13,2,3,1.0,open,False,False
4599,3,2,2,0,0.0,closed,True,True
4596,21,21,1,0,0.0,closed,True,True
4593,7,5,2,0,0.0,closed,True,True
4588,2,1,6,0,0.0,closed,True,True
4587,0,1,1,0,0.0,closed,True,True
4585,4,0,1,0,0.0,closed,True,True
4584,607,0,2,0,0.0,closed,False,False
4581,62,9,0,0,0.0,open,False,False
4580,6,2,2,0,0.0,closed,False,False
4579,1,1,1,0,0.0,closed,True,True
4576,70,8,17,19,0.8260869565217391,closed,False,False
4574,38,0,3,8,1.0,closed,True,True
4573,20,20,2,0,0.0,closed,True,True
4572,4,1,5,1,1.0,closed,True,True
4569,14,9,7,0,0.0,closed,False,False
4568,34,42,2,1,0.5,closed,True,True
4566,26,32,1,0,0.0,closed,True,True
4564,2,1,2,2,1.0,closed,True,True
4563,10,0,1,8,4.0,closed,True,True
4562,13,0,1,2,1.0,closed,True,True
4560,11,0,1,0,0.0,closed,True,True
4559,287,46,2,37,7.4,closed,True,True
4558,86,92,8,2,2.0,closed,True,True
4557,15,16,2,1,0.25,closed,True,True
4555,14,5,4,6,0.6,closed,True,True
