Login,Contributions,URL,Type,Site Admin,Account Age (days),Total PRs Submitted,Total PRs Merged,Total Issues Opened,Total Repositories Contributed To,Followers,Stars Received,Is Member of Organization
tony-go,21,https://github.com/tony-go,User,False,3047,0,0,0,30,196,48,False
mafintosh,20,https://github.com/mafintosh,User,False,5287,0,0,0,30,6140,1903,False
jasongin,20,https://github.com/jasongin,User,False,3520,30,30,30,30,179,2940,False
DavidCai1111,20,https://github.com/DavidCai1111,User,False,4117,30,30,30,30,948,41,False
calvinmetcalf,20,https://github.com/calvinmetcalf,User,False,4873,30,30,30,30,772,26,False
rlidwka,20,https://github.com/rlidwka,User,False,4925,30,30,30,30,439,99,False
ErickWendel,19,https://github.com/ErickWendel,User,False,3880,30,30,30,30,10317,508,False
geek,19,https://github.com/geek,User,False,5237,30,30,30,30,519,5,False
not-an-aardvark,19,https://github.com/not-an-aardvark,User,False,3616,30,30,30,30,372,744,False
iarna,19,https://github.com/iarna,User,False,4932,30,30,30,30,957,291,False
pmarchini,19,https://github.com/pmarchini,User,False,2124,30,30,26,30,27,33,False
estliberitas,18,https://github.com/estliberitas,User,False,5143,30,30,30,11,60,31,False
Ethan-Arrowood,18,https://github.com/Ethan-Arrowood,User,False,3362,0,0,0,30,588,5,False
jkunkee,18,https://github.com/jkunkee,User,False,5095,0,0,0,30,18,7,False
rsms,18,https://github.com/rsms,User,False,5874,0,0,0,30,7366,1911,False
watson,18,https://github.com/watson,User,False,6118,0,0,0,30,1916,1365,False
devnexen,18,https://github.com/devnexen,User,False,4246,0,0,0,30,205,0,False
kuriyosh,18,https://github.com/kuriyosh,User,False,2854,0,0,0,30,22,2,False
mertcanaltin,17,https://github.com/mertcanaltin,User,False,2517,30,30,23,30,308,8,False
alexkozy,17,https://github.com/alexkozy,User,False,5248,30,30,30,30,434,17,False
pimterry,17,https://github.com/pimterry,User,False,4724,30,30,30,30,661,11,False
sblom,17,https://github.com/sblom,User,False,5952,30,30,30,30,92,42,False
lemire,17,https://github.com/lemire,User,False,5274,30,30,30,30,6853,286,False
rmg,17,https://github.com/rmg,User,False,6052,30,30,30,30,194,27,False
UlisesGascon,16,https://github.com/UlisesGascon,User,False,4219,30,30,30,30,1512,110,False
vmoroz,16,https://github.com/vmoroz,User,False,4938,30,30,30,22,53,3,False
trentm,16,https://github.com/trentm,User,False,5875,30,30,30,30,617,359,False
tricknotes,16,https://github.com/tricknotes,User,False,5376,30,30,30,30,275,6,False
mildsunrise,16,https://github.com/mildsunrise,User,False,4849,0,0,0,30,505,21,False
huseyinacacak-janea,16,https://github.com/huseyinacacak-janea,User,False,929,0,0,0,1,6,1,False
jkrems,16,https://github.com/jkrems,User,False,5144,0,0,0,30,202,59,False
fossamagna,16,https://github.com/fossamagna,User,False,4692,0,0,0,30,42,54,False
phillipj,16,https://github.com/phillipj,User,False,4826,0,0,0,30,88,317,False
waveto,16,https://github.com/waveto,User,False,5702,0,0,0,5,36,238,False
DrPizza,15,https://github.com/DrPizza,User,False,5365,0,0,0,28,53,178,False
rayw000,15,https://github.com/rayw000,User,False,1644,30,30,17,30,20,5,False
eljefedelrodeodeljefe,15,https://github.com/eljefedelrodeodeljefe,User,False,4352,30,30,30,30,92,12,False
tj,15,https://github.com/tj,User,False,5994,30,30,30,30,51013,15054,False
julianduque,15,https://github.com/julianduque,User,False,5054,30,30,30,30,1974,249,False
github-actions[bot],15,https://github.com/apps/github-actions,Bot,False,2392,30,30,30,0,0,0,False
abmusse,15,https://github.com/abmusse,User,False,2640,30,30,30,1,25,1,False
dnalborczyk,14,https://github.com/dnalborczyk,User,False,4463,30,30,30,30,36,6,False
yhwang,14,https://github.com/yhwang,User,False,4864,30,30,30,30,63,22,False
dmabupt,14,https://github.com/dmabupt,User,False,3891,30,23,8,17,16,1,False
