Login,Contributions,URL,Type,Site Admin,Account Age (days),Total PRs Submitted,Total PRs Merged,Total Issues Opened,Total Repositories Contributed To,Followers,Stars Received,Is Member of Organization
risa,1,https://github.com/risa,User,False,4604,7,6,0,19,1,0,False
therealrinku,1,https://github.com/therealrinku,User,False,1506,0,0,0,25,11,45,False
Rishi556,1,https://github.com/Rishi556,User,False,3685,0,0,0,30,28,12,False
robaxelsen,1,https://github.com/robaxelsen,User,False,3518,0,0,0,30,100,6,False
fridzema,1,https://github.com/fridzema,User,False,3868,0,0,0,30,165,1,False
ImRodry,1,https://github.com/ImRodry,User,False,2504,0,0,0,20,47,5,False
Rossolson,1,https://github.com/Rossolson,User,False,3999,0,0,0,30,4,0,False
styfle,1,https://github.com/styfle,User,False,5442,0,0,0,30,2744,4106,False
sfc-gh-pmotacki,1,https://github.com/sfc-gh-pmotacki,User,False,650,30,30,4,1,0,0,False
precto1285,1,https://github.com/precto1285,User,False,2649,30,30,0,30,3,2,False
piiih,1,https://github.com/piiih,User,False,3881,18,12,3,22,30,11,False
latentflip,1,https://github.com/latentflip,User,False,5774,30,30,30,30,3849,27,False
1pm,1,https://github.com/1pm,User,False,3856,1,1,0,6,0,0,False
Jezorko,1,https://github.com/Jezorko,User,False,3227,30,30,30,23,15,11,False
psmoros,1,https://github.com/psmoros,User,False,3296,7,4,30,30,48,3,False
pavan168,1,https://github.com/pavan168,User,False,4692,0,0,0,30,0,16,False
PauloRSF,1,https://github.com/PauloRSF,User,False,2151,21,18,10,16,35,2,False
patrick-petrovic,1,https://github.com/patrick-petrovic,User,False,3811,30,30,4,26,37,81,False
Parth0105,1,https://github.com/Parth0105,User,False,1822,0,0,0,30,8,3,False
npiyush97,1,https://github.com/npiyush97,User,False,2326,0,0,0,30,3,0,False
jennings,1,https://github.com/jennings,User,False,5999,0,0,0,30,23,5,False
zcei,1,https://github.com/zcei,User,False,4671,0,0,0,30,85,7,False
NoriSte,1,https://github.com/NoriSte,User,False,5528,0,0,0,30,374,831,False
sazzy4o,1,https://github.com/sazzy4o,User,False,3679,0,0,0,30,1,10,False
simoneb,1,https://github.com/simoneb,User,False,6034,0,0,0,30,191,1906,False
siddharthkp,1,https://github.com/siddharthkp,User,True,4626,0,0,0,30,3096,9527,False
shrivalidutt,1,https://github.com/shrivalidutt,User,False,480,0,0,0,25,5,0,False
Shivam-Batham,1,https://github.com/Shivam-Batham,User,False,830,0,0,0,30,7,1,False
ueokande,1,https://github.com/ueokande,User,False,5169,30,30,30,30,124,81,False
shaymolcho,1,https://github.com/shaymolcho,User,False,446,30,18,1,30,2,30,False
Fitzpasd,1,https://github.com/Fitzpasd,User,False,4805,0,0,0,24,0,9,False
kimrgrey,1,https://github.com/kimrgrey,User,False,4993,25,21,30,30,21,5,False
fb-sean,1,https://github.com/fb-sean,User,False,1611,29,25,19,30,31,18,False
SashaKoro,1,https://github.com/SashaKoro,User,False,3049,10,7,2,20,8,0,False
MarshallOfSound,1,https://github.com/MarshallOfSound,User,False,4024,30,30,30,30,1931,31,False
