Login,Contributions,URL,Type,Site Admin,Account Age (days),Total PRs Submitted,Total PRs Merged,Total Issues Opened,Total Repositories Contributed To,Followers,Stars Received,Is Member of Organization
hiharish-sh,1,https://github.com/hiharish-sh,User,False,2570,0,0,0,24,3,0,False
hugo082,1,https://github.com/hugo082,User,False,3578,0,0,0,24,14,0,False
jasonphillips,1,https://github.com/jasonphillips,User,False,4145,0,0,0,30,20,105,False
monkeywithacupcake,1,https://github.com/monkeywithacupcake,User,False,3959,0,0,0,30,143,4,False
johnd99,1,https://github.com/johnd99,User,False,1318,0,0,0,7,0,1,False
luzpaz,1,https://github.com/luzpaz,User,False,4328,0,0,0,30,232,1,False
maruric,1,https://github.com/maruric,User,False,3274,0,0,0,0,3,0,False
mazijian-pp,1,https://github.com/mazijian-pp,User,False,1649,0,0,0,13,1,5,False
rafaquelhodev,1,https://github.com/rafaquelhodev,User,False,2170,0,0,0,30,5,6,False
reymon359,1,https://github.com/reymon359,User,False,2713,0,0,0,30,106,62,False
rulikrulit,1,https://github.com/rulikrulit,User,False,4043,30,30,1,10,1,0,False
siddhant1,1,https://github.com/siddhant1,User,False,2759,30,30,30,30,58,13,False
spc-28,1,https://github.com/spc-28,User,False,584,11,8,9,15,0,0,False
suwalkanishka,1,https://github.com/suwalkanishka,User,False,2974,1,1,1,4,5,0,False
tothatt81,1,https://github.com/tothatt81,User,False,2454,6,6,7,7,2,0,False
wasp77,1,https://github.com/wasp77,User,False,3060,2,2,0,30,0,0,False
wboucher,1,https://github.com/wboucher,User,False,4037,1,1,0,5,2,1,False
ismailnamdar,1,https://github.com/ismailnamdar,User,False,2734,18,18,1,25,32,49,False
2hanbyeol1,1,https://github.com/2hanbyeol1,User,False,1476,30,30,30,30,31,3,False
sunil-sharma-999,1,https://github.com/sunil-sharma-999,User,False,1362,15,10,30,30,4,0,False
SvenKube,1,https://github.com/SvenKube,User,False,3870,0,0,0,16,10,5,False
gitkumi,1,https://github.com/gitkumi,User,False,4152,0,0,0,17,2,0,False
tempewda,1,https://github.com/tempewda,User,False,1279,0,0,0,30,41,4,False
tfarhan00,1,https://github.com/tfarhan00,User,False,952,0,0,0,8,7,0,False
tomdohnal,1,https://github.com/tomdohnal,User,False,3043,0,0,0,30,33,3,False
tomhicks,1,https://github.com/tomhicks,User,False,4380,0,0,0,30,50,21,False
tommilligan,1,https://github.com/tommilligan,User,False,3576,0,0,0,30,35,4,False
sulco,1,https://github.com/sulco,User,False,4730,0,0,0,30,190,1042,False
typehorror,1,https://github.com/typehorror,User,False,5838,0,0,0,30,21,49,False
valgussev,1,https://github.com/valgussev,User,False,2505,0,0,0,3,3,0,False
Vatsalsoni13,1,https://github.com/Vatsalsoni13,User,False,2027,30,30,3,29,28,4,False
inwardmovement,1,https://github.com/inwardmovement,User,False,3764,30,30,30,1,3,0,False
s1lverfish,1,https://github.com/s1lverfish,User,False,3200,4,2,3,20,2,0,False
vincentfretin,1,https://github.com/vincentfretin,User,False,5674,30,30,30,30,116,23,False
WBbug,1,https://github.com/WBbug,User,False,1306,30,30,11,20,7,1,False
WabweniBrian,1,https://github.com/WabweniBrian,User,False,865,12,8,0,30,17,30,False
noiron,1,https://github.com/noiron,User,False,4333,6,4,29,30,73,52,False
yongjoon-km,1,https://github.com/yongjoon-km,User,False,2980,30,30,17,30,8,7,False
YouriTjang,1,https://github.com/YouriTjang,User,False,4842,8,7,3,15,25,0,False
ymeskini,1,https://github.com/ymeskini,User,False,2777,17,14,12,12,8,0,False
yubinTW,1,https://github.com/yubinTW,User,False,2725,0,0,0,30,43,26,False
Yuvashkenazi,1,https://github.com/Yuvashkenazi,User,False,2353,0,0,0,4,2,0,False
haikyuu,1,https://github.com/haikyuu,User,False,3827,0,0,0,30,117,5,False
anishagg17,1,https://github.com/anishagg17,User,False,2335,0,0,0,30,61,2,False
ChinmayMhatre,1,https://github.com/ChinmayMhatre,User,False,2091,0,0,0,30,63,15,False
chrsep,1,https://github.com/chrsep,User,False,3835,0,0,0,30,29,14,False
christianalfoni,1,https://github.com/christianalfoni,User,False,4347,0,0,0,30,951,54,False
christophepas,1,https://github.com/christophepas,User,False,4014,0,0,0,9,10,2,False
johnrazeur,1,https://github.com/johnrazeur,User,False,4779,0,0,0,30,18,29,False
Contextualist,1,https://github.com/Contextualist,User,False,3373,0,0,0,30,14,353,False
CoyoteWaltz,1,https://github.com/CoyoteWaltz,User,False,2219,30,30,7,14,16,11,False
dantehemerson,1,https://github.com/dantehemerson,User,False,3234,30,30,30,30,107,83,False
DejavuMoe,1,https://github.com/DejavuMoe,User,False,1937,29,26,26,30,88,91,False
mishankov,1,https://github.com/mishankov,User,False,2868,30,30,30,30,25,25,False
denisgolius,1,https://github.com/denisgolius,User,False,4148,30,30,30,30,64,0,False
Dreace,1,https://github.com/Dreace,User,False,2669,11,7,5,30,63,101,False
dvir,1,https://github.com/dvir,User,False,5115,5,3,30,12,7,7,False
emmanuel-ferdman,1,https://github.com/emmanuel-ferdman,User,False,2589,30,30,10,21,43,15,False
stbneb,1,https://github.com/stbneb,User,False,2920,10,10,5,4,6,0,False
es-romo,1,https://github.com/es-romo,User,False,3579,7,5,2,18,13,3,False
EternalWill43,1,https://github.com/EternalWill43,User,False,1639,0,0,0,30,2,0,False
fabien0102,1,https://github.com/fabien0102,User,False,4654,0,0,0,30,136,434,False
fsefidabi,1,https://github.com/fsefidabi,User,False,1614,0,0,0,24,17,7,False
1fbr,1,https://github.com/1fbr,User,False,1764,0,0,0,8,1,0,False
FilBot3,1,https://github.com/FilBot3,User,False,4448,0,0,0,30,25,16,False
fdemir,1,https://github.com/fdemir,User,False,2174,0,0,0,30,159,24,False
GabiRepare,1,https://github.com/GabiRepare,User,False,3638,0,0,0,11,3,0,False
jeremyscatigna,1,https://github.com/jeremyscatigna,User,False,3387,0,0,0,30,18,6,False
aashirisrar,1,https://github.com/aashirisrar,User,False,1767,0,0,0,30,5,4,False
aashmanVerma,1,https://github.com/aashmanVerma,User,False,911,30,22,4,30,2,0,False
abhitrueprogrammer,1,https://github.com/abhitrueprogrammer,User,False,1705,30,30,23,30,9,0,False
abhi12299,1,https://github.com/abhi12299,User,False,2552,30,30,18,30,42,32,False
golok727,1,https://github.com/golok727,User,False,754,30,30,15,30,55,15,False
AdoPi,1,https://github.com/AdoPi,User,False,4110,22,11,18,30,31,3,False
Ajaykumbhare,1,https://github.com/Ajaykumbhare,User,False,3277,17,14,9,14,7,22,False
atorcode,1,https://github.com/atorcode,User,False,1174,1,1,2,13,6,2,False
bratsos,1,https://github.com/bratsos,User,False,3550,10,8,20,16,23,3,False
AlexandreLemoine40,1,https://github.com/AlexandreLemoine40,User,False,2211,5,5,7,11,2,1,False
andelf,1,https://github.com/andelf,User,False,5790,30,30,30,30,1562,70,False
Andran1k,1,https://github.com/Andran1k,User,False,1244,0,0,0,1,0,0,False
agebhar1,1,https://github.com/agebhar1,User,False,4525,0,0,0,30,69,19,False
andrew-hesse,1,https://github.com/andrew-hesse,User,False,3441,0,0,0,4,4,9,False
andresriveratoro,1,https://github.com/andresriveratoro,User,False,2547,0,0,0,3,4,0,False
anirban09,1,https://github.com/anirban09,User,False,4518,0,0,0,5,9,1,False
defint,1,https://github.com/defint,User,False,4726,0,0,0,30,7,17,False
fouqueta,1,https://github.com/fouqueta,User,False,934,0,0,0,2,0,0,False
snorfyang,1,https://github.com/snorfyang,User,False,1668,0,0,0,6,6,0,False
benjaminjkraft,1,https://github.com/benjaminjkraft,User,False,5677,0,0,0,30,72,12,False
benjakugler96,1,https://github.com/benjakugler96,User,False,2034,0,0,0,26,6,1,False
bendersej,1,https://github.com/bendersej,User,False,3681,0,0,0,10,25,46,False
bgrosse-midokura,1,https://github.com/bgrosse-midokura,User,False,2180,30,30,15,10,2,0,False
BlueGreenMagick,1,https://github.com/BlueGreenMagick,User,False,2122,30,30,30,30,28,40,False
devbrock,1,https://github.com/devbrock,User,False,3210,11,9,1,30,5,2,False
JRJurman,1,https://github.com/JRJurman,User,False,5337,30,30,30,30,95,31,False
Denovocto,1,https://github.com/Denovocto,User,False,2141,30,30,3,16,16,4,False
johann-sonntagbauer,1,https://github.com/johann-sonntagbauer,User,False,4824,30,30,30,3,22,0,False
jonasbleyl,1,https://github.com/jonasbleyl,User,False,3545,30,30,12,11,29,206,False
josephbuchma,1,https://github.com/josephbuchma,User,False,4372,30,22,30,30,24,4,False
justingreenberg,1,https://github.com/justingreenberg,User,False,4722,0,0,0,1,0,0,False
jrmi,1,https://github.com/jrmi,User,False,5143,30,30,30,30,32,115,False
jeremymouzin,1,https://github.com/jeremymouzin,User,False,3149,0,0,0,17,36,21,False
karlhorky,1,https://github.com/karlhorky,User,False,4608,0,0,0,30,824,820,False
nishanthkarthik,1,https://github.com/nishanthkarthik,User,False,3914,0,0,0,30,14,1,False
viglucci,1,https://github.com/viglucci,User,False,4063,0,0,0,30,34,78,False
lakshz,1,https://github.com/lakshz,User,False,1427,0,0,0,30,28,1,False
lily-ge,1,https://github.com/lily-ge,User,False,1865,0,0,0,1,0,0,False
lorisdev,1,https://github.com/lorisdev,User,False,2827,0,0,0,17,32,0,False
LucaColonnello,1,https://github.com/LucaColonnello,User,False,5167,0,0,0,30,58,2,False
LukaHietala,1,https://github.com/LukaHietala,User,False,1178,0,0,0,1,23,0,False
bancek,1,https://github.com/bancek,User,False,5297,30,30,27,30,43,151,False
lynda0214,1,https://github.com/lynda0214,User,False,3119,3,2,1,23,14,13,False
brandstetterm,1,https://github.com/brandstetterm,User,False,2544,30,30,30,16,17,2,False
marcofranssen,1,https://github.com/marcofranssen,User,False,5075,30,30,30,30,125,21,False
ObstinateM,1,https://github.com/ObstinateM,User,False,2267,30,30,26,30,9,49,False
patak-dev,1,https://github.com/patak-dev,User,False,5136,30,30,30,30,2883,91,False
Mattross45,1,https://github.com/Mattross45,User,False,2087,30,30,1,16,3,0,False
mauriceLC92,1,https://github.com/mauriceLC92,User,False,2786,27,25,0,30,29,7,False
geraintluff,1,https://github.com/geraintluff,User,False,4604,30,30,30,30,211,423,False
jackdbd,1,https://github.com/jackdbd,User,False,4231,30,30,30,30,85,200,False
Minozzzi,1,https://github.com/Minozzzi,User,False,1811,0,0,0,30,68,14,False
guillaumebriday,1,https://github.com/guillaumebriday,User,False,3861,0,0,0,30,573,132,False
g4rry420,1,https://github.com/g4rry420,User,False,1817,0,0,0,30,4,0,False
ggallon,1,https://github.com/ggallon,User,False,4380,0,0,0,30,39,5,False
hampuslavin,1,https://github.com/hampuslavin,User,False,3740,0,0,0,12,6,2,False
khalsah,1,https://github.com/khalsah,User,False,6164,0,0,0,22,29,7,False
harshilparmar,1,https://github.com/harshilparmar,User,False,2255,0,0,0,30,28,25,False
Shaocang,1,https://github.com/Shaocang,User,False,1441,0,0,0,12,0,0,False
yoshi2no,1,https://github.com/yoshi2no,User,False,1940,0,0,2,30,12,4,False
hitgo00,1,https://github.com/hitgo00,User,False,2412,30,30,30,30,99,21,False
aesrael,1,https://github.com/aesrael,User,False,2924,30,30,6,30,117,233,False
ignacio-cuadra,1,https://github.com/ignacio-cuadra,User,False,1701,4,1,1,22,3,25,False
eltociear,1,https://github.com/eltociear,User,False,3057,0,0,0,30,0,17,False
ishtiaqbhatti,1,https://github.com/ishtiaqbhatti,User,False,2985,4,4,0,26,0,30,False
zerkms,1,https://github.com/zerkms,User,False,5365,30,30,30,30,72,2,False
Irvingouj,1,https://github.com/Irvingouj,User,False,2125,30,29,30,30,5,7,False
jguddas,1,https://github.com/jguddas,User,False,2936,30,30,30,30,36,13,False
Kissaki,1,https://github.com/Kissaki,User,False,5733,30,30,30,30,50,2,False
janpeterd,1,https://github.com/janpeterd,User,False,1783,7,7,0,13,12,1,False
proke03,1,https://github.com/proke03,User,False,3213,0,0,0,18,11,0,False
jasonpraful,1,https://github.com/jasonpraful,User,False,2691,0,0,0,30,23,23,False
jeffeb3,1,https://github.com/jeffeb3,User,False,4641,0,0,0,30,69,42,False
jeremypress,1,https://github.com/jeremypress,User,False,4520,0,0,0,30,55,0,False
